BMD,BS,BS/BV,BS/TV,BV,BV/TV,Conn.D,DA,SMI,Sample Name,Sample Number,TMD,TV,Tb.N,Tb.Sp,Tb.Sp.SD,Tb.Th,Tb.Th.SD,exp_name,gene_symbol,Gender
201.63637499999996,22.959225,40.467537500000006,9.848930668461627,0.6008125,0.257675,202.25706250000002,1.79515,1.077175,Average,,811.314625,2.3324124999999998,5.233775,185.41250000000002,86.2875,55.6375,15.7375,Ppfia1_E01.xlsx,Ppfia1,Male
183.397375,21.508137500000004,43.141962500000005,9.41756580253934,0.5373875,0.235425,196.4192875,1.8403875000000003,1.2885625000000003,Average,,820.8475000000001,2.2893125,5.26505,183.32500000000002,71.3,52.9,14.825000000000001,Rab10_E01.xlsx,Rab10,Male
180.3000125,23.687525000000004,45.125,9.579469127499177,0.5650125,0.2286125,212.00187499999998,1.7918874999999999,1.429725,Average,,811.001625,2.4751625,5.513025,175.775,68.9125,51.775,14.625,Rbpj_E01.xlsx,Rbpj,Male
193.28318750000003,23.5829,43.3124375,10.079691530548951,0.5790500000000001,0.24771249999999997,226.37782500000003,1.75045,1.2154875,Average,,799.655625,2.3376125,5.5428875,175.1125,76.03750000000001,52.325,14.487499999999999,Robo1_E01.xlsx,Robo1,Male
207.2533125,23.513962499999995,40.1517125,9.80065259908615,0.6318875,0.2634375,185.9560625,1.9082250000000003,1.0622124999999998,Average,,839.696125,2.3944875,5.3665625,178.0875,73.425,56.737500000000004,16.05,Satb1_E01.xlsx,Satb1,Male
212.3085625,21.0312375,40.752625,10.168730981209123,0.5537875,0.26668749999999997,210.6175125,1.9166999999999998,1.0981625,Average,,824.7711250000001,2.0631375,5.693525,165.8,61.53750000000001,55.325,15.312500000000002,Slain2_E01.xlsx,Slain2,Male
205.51205,22.829050000000002,40.83665,9.62597391823891,0.6156375000000001,0.2592,190.00305,1.854925,1.1620249999999999,Average,,830.7091249999999,2.3737749999999997,5.3729625,178.5125,73.225,56.95,16.8125,Slbp_E01.xlsx,Slbp,Male
227.811325,24.246325,37.897275,10.537894977181677,0.6753125000000001,0.292775,210.78064999999998,1.8984124999999998,0.8051875000000001,Average,,849.77475,2.297975,5.600225,170.17499999999998,79.48750000000001,58.462500000000006,16.537499999999998,Slmap_E01.xlsx,Slmap,Male
203.75474999999997,23.824299999999997,40.825112499999996,9.870924008457775,0.6331249999999999,0.260225,204.59628750000002,1.8717875000000002,1.1047375,Average,,841.285125,2.4020875000000004,5.371050000000001,179.10000000000002,83.64999999999999,55.8125,15.649999999999999,Smg6_E01.xlsx,Smg6,Male
207.4057625,20.917725,40.3327375,9.764762684843603,0.5590625,0.26032500000000003,193.717875,1.824475,1.1067125,Average,,837.04825,2.137475,5.333850000000001,178.9625,74.6,56.025000000000006,15.3375,Spc25_E01.xlsx,Spc25,Male
243.635025,21.5499,39.20645,9.712468084454077,0.682375,0.3044625,185.2774375,1.80865,0.3139375000000001,Average,,815.752075,2.2028250000000003,5.6005625000000006,171.53749999999997,71.26249999999999,63.662499999999994,18.337499999999995,Stt3b_E02.xlsx,Stt3b,Male
206.0577,22.343125,41.182812500000004,9.723492716883358,0.5922624999999999,0.2562,191.52858750000001,1.9431,1.1962,Average,,825.0361250000001,2.2777499999999997,5.480425,173.76250000000002,67.0875,55.87499999999999,15.575000000000001,Tctn3_E01.xlsx,Tctn3,Male
228.364975,25.19015,38.9479625,10.526224538485199,0.6940375000000001,0.28935,229.6483,1.8274124999999999,0.8676875000000001,Average,,827.7883749999999,2.3885875,5.67525,169.63750000000002,78.825,57.8125,16.55,Tgfbr3_E01.xlsx,Tgfbr3,Male
220.02784999999997,23.331662500000004,38.27945,10.039314881127689,0.6434124999999999,0.277025,191.06723749999998,1.9481375000000003,0.9576125000000001,Average,,857.3255,2.3244375,5.420525,174.9,76.375,58.575,16.674999999999997,Thsd4_E01.xlsx,Thsd4,Male
176.023125,20.881825000000003,44.9063125,9.53426713903174,0.4987875,0.22835,200.7180125,1.8278750000000001,1.3152125000000001,Average,,813.5533749999998,2.1918125,5.389349999999999,179.95000000000002,70.6625,50.699999999999996,14.125000000000002,Tm2d3_E01.xlsx,Tm2d3,Male
195.786725,21.45285,42.4230625,9.82537030893053,0.5494625000000001,0.25045,200.01611250000002,1.8014249999999998,1.144625,Average,,824.22575,2.178525,5.46325,175.01250000000002,67.675,54.10000000000001,15.425,Tmco1_E01.xlsx,Tmco1,Male
207.39774999999997,20.12315,40.663925000000006,9.783578229658463,0.5330125,0.2591,198.935475,1.83485,1.1627999999999998,Average,,843.612375,2.0572250000000003,5.50225,172.175,64.3,55.62500000000001,15.8125,Tnnc1_E01.xlsx,Tnnc1,Male
212.3647,22.410187499999996,40.045,9.985597863232677,0.6021125,0.2676625,197.4531,1.8461999999999998,1.0913,Average,,843.2108749999999,2.2375875,5.4891000000000005,171.5125,65.5125,56.837500000000006,15.874999999999998,Twist2_E01.xlsx,Twist2,Male
212.3486875,20.513424999999998,39.231925000000004,9.714619383199986,0.5628624999999999,0.2653375,184.24155,1.9109749999999996,1.21235,Average,,831.3193750000002,2.1061625,5.4744,171.925,62.49999999999999,57.6125,15.3625,Xylt1_E01.xlsx,Xylt1,Male
181.9690375,22.009187500000003,43.689612499999996,9.568981064552768,0.5384375,0.23383750000000003,199.05855,1.8225,1.2370375,Average,,815.5756250000001,2.2989625,5.270687499999999,183.1,72.075,51.787499999999994,14.625,Zfp706_E01.xlsx,Zfp706,Male
