Sample_Name,Sample Number,BV/TV,Tb.Th,Tb.N,Tb.Sp,Conn.D,App.D,Tiss.D,TV,BV,SMI,BS,BS/BV,BS/TV,BS/MV,DA,exp_name,gene_symbol
Adora2b_F_total mean,,18.34670079,51.3875,4.2655625,238.6625,168.8969875,200.25695,671.829625,1.9942,0.3703625,1.689925,15.13765,46.4493,7.551556994,9.286643183,1.7753375,Adora2b_E01_CV.xlsx,Adora2b
Ahrr_F_total mean,,17.56529008,52.6625,3.9311625,266.45,131.2508875,184.152775,720.168125,1.9674375,0.3511875,1.723475,13.6259625,45.435425,6.857028694,8.486385571,1.730675,Ahrr_E01_CV.xlsx,Ahrr
Akap11_E01_F_total mean,,18.20625,49.95,4.1481,242.1875,144.6805875,185.3748,793.7215375,1.3475625,0.244075,1.4230375,9.5059625,44.2122625,7.074225606,8.690622989,1.8987,Akap11_E01_CV.xlsx,Akap11
Akr1b8_E01_F_total mean,,21.35375,50.45,4.8405625,205.1125,193.8223375,214.3271375,778.993075,1.3066,0.2800625,1.328375,10.91435,43.907125,8.330725123,10.6403913,1.9168375,Akr1b8_E01_CV.xlsx,Akr1b8
Akr1d1_E01_F_total mean,,24.9425,53.5,4.8636,204.25,223.177475,237.2767125,778.4798125,1.45615,0.363975,0.8855625,13.4522625,40.1974375,9.220652733,12.31291684,1.9068,Akr1d1_E01_CV.xlsx,Akr1d1
Al464131_E01_F_total mean,,24.37,55.875,4.7835,207.475,192.0009,237.5203125,793.9999125,1.556725,0.3797375,1.099975,13.6295625,39.1741,8.745239286,11.58245207,1.82395,Al464131_E01_CV.xlsx,Al464131
Arhgef10_E01_F_total mean,,18.54045059,50.2,4.05015,253.1625,188.098025,192.6824875,749.527125,1.932075,0.3590875,1.4183375,14.763975,45.14885,7.616474473,9.361698529,1.6641,Arhgef10_E01_CV.xlsx,Arhgef10
Arrb1_E01_F_total mean,,16.23625,48.1125,4.1313,245.475,146.7601625,176.9361875,760.68,1.4398375,0.2331625,1.8064125,9.82545,48.152625,6.851301372,8.225226686,1.7426,Arrb1_E01_CV.xlsx,Arrb1
Arrdc1_F_total mean,,20.51824149,54.2375,4.2725375,238.7625,158.385325,207.3709625,718.074875,2.013875,0.421175,1.3633,16.0592375,41.4514,7.818477806,9.879065779,1.7314,Arrdc1_E01_CV.xlsx,Arrdc1
Arsk_F_total mean,,23.10051193,57.15714286,4.317971429,237.0571429,181.9277714,226.1319,729.8607143,2.191471429,0.506842857,1.085314286,18.57402857,38.96528571,8.473075595,11.04338153,1.717128571,Arsk_E01_CV.xlsx,Arsk
BC030499_E01_F_total mean,,23.32571429,52.94285714,4.804985714,206.1142857,192.8919429,228.6541571,788.5515,1.484028571,0.346628571,1.113371429,13.05005714,41.18952857,8.784642076,11.46882213,1.950528571,BC030499_E01_CV.xlsx,BC030499
Bex4_E01_F_total mean,,23.50625,55.125,4.59775,216.45,193.2325125,229.481875,798.02785,1.7632125,0.4161875,1.026175,15.2021375,39.5834625,8.578849249,11.24503324,1.86845,Bex4_E01_CV.xlsx,Bex4
Bex6_E01_F_total mean,,22.1525,55.8,4.2774,236.9125,152.8554875,216.8326125,814.07865,1.6787125,0.372825,1.110375,13.2562625,38.8578375,7.913436489,10.17804422,1.89045,Bex6_E01_CV.xlsx,Bex6
Bhlhe_E01_F_total mean,,23.14375,53.4375,4.7552,211.3375,191.985975,224.427375,794.408825,1.554075,0.363425,1.1464125,13.4079625,41.198775,8.567054514,11.22592529,1.884575,Bhlhe_E01_CV.xlsx,Bhlhe
Bzw_F_total mean,,21.5594682,56.525,4.3253625,233.9125,160.8337875,217.8378125,711.86425,2.3338625,0.50375,1.3128,19.0399,40.27495,8.145163674,10.38825061,1.846625,Bzw2_E01_CV.xlsx,Bzw2
C1qa_E01_F_total mean,,22.57375,52.9,4.7442625,211.5,208.6134125,221.687025,765.299375,1.650475,0.374475,1.204175,14.4518875,42.04505,8.742440988,11.31783785,1.7531125,C1qa_E01_CV.xlsx,C1qa
C1qb_E01_F_total mean,,23.258,53.8,4.52604,220.66,197.88386,225.5879,777.1296,1.64432,0.38412,1.02168,14.0975,40.29884,8.568901434,11.18224754,1.82428,C1qb_E01_CV.xlsx,C1qb
C1qtnf5_F_total mean,,23.54781734,56.825,4.7222125,213.2625,180.6202125,227.4447375,722.313625,1.84455,0.4365375,1.0961,16.0369375,39.2409375,8.653770338,11.33782286,1.7333625,C1qtnf5_E01_CV.xlsx,C1qtnf5
Car12_E01_F_total mean,,19.66125,51.7375,4.341975,230.95,157.1455125,200.36425,814.548425,1.3765875,0.2702625,1.3644125,10.42075,42.7321,7.576987623,9.440943443,1.974175,Car12_E01_CV.xlsx,Car12
Carf_E01_F_total mean,,25.43,55.675,4.71125,211.7125,201.31035,242.5312875,794.6002125,1.7891875,0.456925,0.80725,16.1828,38.2073125,9.021661997,12.12339433,1.862475,Carf_E01_CV.xlsx,Carf
Cbln3_F_total mean,,22.71852901,57.9125,4.5128,222.1625,149.269975,223.41435,735.8815,1.869175,0.4269,1.2227125,15.5646875,39.1410375,8.308841637,10.78222962,1.78325,Cbln3_E01_CV.xlsx,Cbln3
Ccdc120_F_total mean,,26.59409548,59.6,4.50285,226.175,173.7168125,247.2057875,753.045375,2.383775,0.63395,0.688525,22.066675,36.2575375,9.271202571,12.63264814,1.8289,Ccdc120_E01_CV.xlsx,Ccdc120
Cd33_E01_F_total mean,,21.80806044,51.9125,4.41245,232.15,229.7704375,222.7725875,773.451125,2.2585,0.497,1.215925,19.8948875,43.71025,8.773332072,11.27614945,1.6513125,Cd33_E01_CV.xlsx,Cd33
Cd84_E01_F_total mean,,25.4225,53.6125,5.06035,195.5375,206.92035,243.41865,796.887875,1.45265,0.3694125,0.8877875,13.645875,39.992725,9.404369985,12.68201609,1.93015,Cd84_E01_CV.xlsx,Cd84
Cdk15_E01_F_total mean,,23.47125,53.35,4.7129875,211.6875,201.0299875,227.39395,783.1341,1.598,0.3757875,1.001725,13.919525,40.332375,8.696407294,11.39775139,1.8123375,Cdk15_E01_CV.xlsx,Cdk15
Ceacam16_E01_F_total mean,,22.19,52.8375,4.5014875,224.3375,206.775575,218.1462875,782.8731125,1.935875,0.4386125,1.0916375,16.6594625,42.1459375,8.547251665,11.01555619,1.7512625,Ceacam16_E01_CV.xlsx,Ceacam16
Cers5_E01_F_total mean,,18.65875,48.75,4.4493875,228.825,182.9374375,196.0840375,761.158375,1.6524875,0.3080375,1.54885,12.979225,46.750025,7.87311132,9.685813721,1.777675,Cers5_E01_CV.xlsx,Cers5
Ces4a_E01_F_total mean,,19.99,50.5375,4.6127875,216.35,174.20835,201.764875,785.935375,1.37495,0.2749375,1.3636125,10.71245,44.2270125,7.812410866,9.805198978,1.9297875,Ces4a_E01_CV.xlsx,Ces4a
Cfb_E01_F_total mean,,21.91125,50.7125,4.8205625,207.6875,217.3167625,217.032725,764.3429375,1.4354375,0.318775,1.24255,12.3560125,43.6112125,8.535795679,10.98839681,1.8033625,Cfb_E01_CV.xlsx,Cfb
Chek2_E01_F_total mean,,22.65625,53.4875,4.714775,210.8125,198.49805,221.521725,801.899175,1.6122625,0.361225,1.1775125,13.5233375,40.9539,8.466649708,10.97479785,1.9122875,Chek2_E01_CV.xlsx,Chek2
Cited4_F_total mean,,19.20138424,53.3125,4.150625,246.4625,156.069575,202.0463125,683.616625,1.8559375,0.3583875,1.55755,14.01095,43.2216125,7.517544902,9.331123197,1.8040625,Cited4_E01_CV.xlsx,Cited4
Cldn13_E01_F_total mean,,25.06125,54.9625,4.7280125,211.925,220.9943125,239.3472125,783.838775,1.74565,0.4377125,0.905525,15.9413625,39.36375,9.131627022,12.1981849,1.8037375,Cldn13_E01_CV.xlsx,Cldn13
Cml2_F_total mean,,20.78481225,54.52857143,4.184457143,246.2714286,161.1421143,207.7866429,732.6105714,1.993514286,0.422657143,1.348914286,15.90674286,41.91761429,7.895392675,10.04546004,1.713514286,Cml2_E01_CV.xlsx,Cml2
Col18a1_E01_F_total mean,,22.87065244,50.2625,4.807975,210.6125,257.363825,226.767575,747.46525,2.0122,0.4608625,1.1015375,19.0688625,44.5700375,9.491076337,12.32334764,1.67895,Col18a1_E01_CV.xlsx,Col18a1
Cpb1_E01_F_total mean,,25.16625,56.0125,4.6996875,213.15,196.3921875,241.06105,798.1235125,1.679325,0.420625,0.8994875,14.8774875,38.2879,8.899164495,11.94848884,1.820575,Cpb1_E01_CV.xlsx,Cpb1
Cp_E01_F_total mean,,18.03506769,49.4875,4.0583375,252.0625,204.4253625,186.7701625,744.311375,2.2510875,0.4071625,1.4914,17.321725,46.6677375,7.666415697,9.376674518,1.5970625,Cp_E01_CV.xlsx,Cp
Crygs_E01_F_total mean,,23.27125,54.025,4.5429125,223.9,198.0015625,226.793675,785.2394,1.8108375,0.4229625,0.9947875,15.5022125,40.24775,8.583855856,11.20645958,1.8339625,Crygs_E01_CV.xlsx,Crygs
Crym_F_total mean,,18.47326012,52.74285714,4.108085714,248.6142857,163.8933857,196.1521143,685.5065714,2.050514286,0.378771429,1.612971429,15.20191429,44.093,7.422892506,9.115433237,1.796242857,Crym_E01_CV.xlsx,Crym
Cyb5d2_E01_F_total mean,,22.31875,53.2,4.40545,232.6125,196.3795,218.050575,783.7169875,1.7695375,0.3948375,1.102275,14.7096125,40.981625,8.31575321,10.78129334,1.8236125,Cyb5d2_E01_CV.xlsx,Cyb5d2
Cyp2c44_E01_F_total mean,,22.8325,53.025,4.7558,207.475,189.593025,224.4882875,787.3882,1.63875,0.3736875,1.060675,14.0675,40.9942625,8.598429669,11.15602972,1.8271875,Cyp2c44_E01_CV.xlsx,Cyp2c44
Dennd2d_E01_F_total mean,,22.59428571,53.85714286,4.7823,206.6571429,191.3384286,221.9330857,799.3887286,1.509442857,0.339842857,1.1871,12.69161429,40.93838571,8.433680519,10.92268516,1.869285714,Dennd2d_E01_CV.xlsx,Dennd2d
Dixdc1_F_total mean,,22.0991257,56.1125,4.191225,242.6125,179.9689125,215.35355,729.792625,2.3852875,0.5295875,1.1638875,19.9386875,40.0859625,8.335779673,10.71948257,1.768575,Dixdc1_E01_CV.xlsx,Dixdc1
Dnaja4_E01_F_total mean,,22.6525,53.525,4.5799625,218.0875,188.8325625,221.6261125,789.1281875,1.7521125,0.4005125,1.04495,14.98385,40.92625,8.509088039,11.03996053,1.8892125,Dnaja4_E01_CV.xlsx,Dnaja4
Dnajb3_F_total mean,,20.0360111,54.9875,4.0972875,248.7125,164.446275,207.0843,687.647125,2.0751125,0.41625,1.487625,16.0756,41.7940625,7.743145385,9.702257595,1.7616125,Dnajb3_E01_CV.xlsx,Dnajb3
Dnajb7_E01_F_total mean,,19.19428571,50.77142857,4.045028571,256.8428571,191.764,193.4778714,768.5771571,2.150171429,0.4127,1.339714286,16.66707143,44.42064286,7.74184809,9.593609135,1.711642857,Dnajb7_E01_CV.xlsx,Dnajb7
Dnajc14_E01_F_total mean,,23.73437961,56.3125,4.3984375,229.9625,170.5312625,233.0487125,794.173375,1.9954125,0.474875,0.9483125,17.0503625,38.18885,8.539101518,11.21900539,1.722625,Dnajc14_E01_CV.xlsx,Dnajc14
Dnajc28_E01_F_total mean,,21.44285714,55.47142857,3.874742857,264.4714286,160.2854857,207.2083714,802.6100286,2.171657143,0.466342857,1.069014286,16.98897143,39.52378571,7.830301039,9.998812078,1.767457143,Dnajc28_E01_CV.xlsx,Dnajc28
Dnajc30_E01_F_total mean,,20.3425,49.2875,4.8837375,202.6375,189.1982375,205.0533625,780.1762375,1.6179625,0.3302625,1.3826375,13.426825,45.613775,8.28960747,10.42416161,1.9333,Dnajc30_E01_CV.xlsx,Dnajc30
Dnajc5g_E01_F_total mean,,20.14891567,55.4875,4.159875,243.9875,155.4848375,204.2612875,702.821875,2.1230625,0.4273125,1.4036,16.3000375,41.53765,7.696242652,9.687809601,1.7674,Dnajc5g_E01_CV.xlsx,Dnajc5g
Dntt_E01_F_total mean,,21.1775,52.525,4.5985375,215.775,177.60515,213.0048,786.2398125,1.6135875,0.342325,1.278275,13.2694625,42.5547125,8.210331266,10.43306409,1.898625,Dntt_E01_CV.xlsx,Dntt
Efna4_E01_F_total mean,,20.13857143,47.68571429,4.754457143,211.7285714,235.0740143,202.9331143,734.4448429,1.425828571,0.286157143,1.358142857,11.97295714,46.887,8.415771473,10.56539585,1.780157143,Efna4_E01_CV.xlsx,Efna4
Eif1b_E01_F_total mean,,19.695,50.1,4.4822125,225.7,183.3973125,199.1463125,781.959675,1.40055,0.2767375,1.380425,10.9187125,44.6004625,7.782609895,9.72720146,1.849975,Eif1b_E01_CV.xlsx,Eif1b
Elk1_E01_F_total mean,,23.98,53.825,4.744875,212.375,217.175675,230.7607,777.801225,1.6107,0.3869125,1.0517875,14.254325,40.2295875,8.834253522,11.6328455,1.7858,Elk1_E01_CV.xlsx,Elk1
Epb4_1L4a_E01_F_total mean,,21.36066904,53.78571429,4.184185714,243.3428571,183.1163143,222.8951429,804.448,2.118185714,0.4551,1.220314286,17.40025714,41.37502857,8.18679773,10.46119209,1.678357143,Epb4.1l4a_E01_CV.xlsx,Epb41l4a
Epgn_E01_F_total mean,,23.09375,53.3625,4.6393,215.525,210.50065,224.4708875,778.7669,1.7631875,0.4123875,1.0646375,15.3673875,40.89565,8.634300218,11.26297627,1.7717375,Epgn_E01_CV.xlsx,Epgn
Epha10_E01_F_total mean,,25.1975,54.9375,4.840225,205.025,197.8922375,241.722225,794.5914875,1.469475,0.3735625,0.861625,13.2659,38.7538625,8.954654529,12.03425433,1.8565125,Epha10_E01_CV.xlsx,Epha10
Ermp1_E01_F_total mean,,19.78625,50.375,4.345625,233.4,180.2591875,198.9201,778.0100375,1.705825,0.338625,1.2785,13.449725,44.1994125,7.869251292,9.846264178,1.837375,Ermp1_E01_CV.xlsx,Ermp1
Espnl_E01_F_total mean,,20.4425,51.0625,4.5289125,221.8625,180.670675,205.3404375,774.034325,1.5565125,0.32125,1.3762625,12.3319125,43.5658625,7.903649388,9.976783847,1.8274625,Espnl_E01_CV.xlsx,Espnl
Fam161a_E01_F_total mean,,22.14428571,52.81428571,4.519457143,220.4285714,180.5475286,215.7290143,795.4614571,1.576642857,0.348885714,1.091128571,13.01144286,41.01222857,8.301202964,10.68228223,1.852971429,Fam161a_E01_CV.xlsx,Fam161a
Fam186b_E01_F_total mean,,23.83875,56.8,4.4387875,225.5375,176.26245,229.1948,802.934425,1.8213375,0.4331,0.981725,15.302025,38.163875,8.424516408,11.07768776,1.8263625,Fam186b_E01_CV.xlsx,Fam186b
Fam217b_E01_F_total mean,,22.3175,53.1375,4.6251625,215.55,184.9254875,220.1297625,789.29345,1.50375,0.3379625,1.124675,12.6152375,40.9101,8.326436891,10.74645113,1.9057375,Fam217b_E01_CV.xlsx,Fam217b
Far2_E01_F_total mean,,18.8025,49.6625,4.3968375,229.9875,180.13805,196.0579375,761.0105,1.904375,0.363,1.511625,15.120475,46.514575,7.875056968,9.736065401,1.7617625,Far2_E01_CV.xlsx,Far2
Ffar2_E01_F_total mean,,17.71625,50.6,4.0628,250.0125,155.1871,187.6454125,787.23165,1.6479875,0.294575,1.570475,11.653975,44.6909125,7.021453258,8.543286669,1.8005,Ffar2_E01_CV.xlsx,Ffar2
Fndc4_E01_F_total mean,,24.06125,53.05,4.922875,201.3875,229.8263875,231.1956875,762.4029125,1.665425,0.4002875,1.022575,15.11805,41.12425,9.085545004,11.98253555,1.8174875,Fndc4_E01_CV.xlsx,Fndc4
Folh1_E01_F_total mean,,23.772,53.64,5.0284,195.68,202.90084,231.16958,783.68566,1.65256,0.39278,1.10638,14.7364,40.743,8.921968899,11.70849653,1.81014,Folh1_E01_CV.xlsx,Folh1
Foxred2_E01_F_total mean,,23.28,55.475,4.5766625,218.6375,167.5221875,227.0720625,821.9779,1.7093625,0.398725,0.9976875,14.329375,38.9357,8.381812216,10.94443265,1.9891875,Foxred2_E01_CV.xlsx,Foxred2
Ghsr_E01_F_total mean,,25.48257774,56.95,4.6648,216.55,194.8492875,243.714425,773.1725,2.2303125,0.571075,0.7358,20.6063625,38.488275,9.215727878,12.44539982,1.7232125,Ghsr_E01_CV.xlsx,Ghsr
Gimap8_E01_F_total mean,,21.6375,53.775,4.48115,223.9625,170.73885,213.63985,804.6743625,1.58045,0.3411875,1.19635,12.6391875,40.6762375,8.020165971,10.26498044,1.8701625,Gimap8_E01_CV.xlsx,Gimap8
Gipc3_E01_F_total mean,,20.97215316,52.25,4.7389125,212.2375,187.592,215.3449875,777.36575,1.9064875,0.4017,1.433725,16.10845,44.0041625,8.443478407,10.70644163,1.736625,Gipc3_E01_CV.xlsx,Gipc3
Gjd4_E01_F_total mean,,18.24666667,51.2,4.038066667,254.6,176.8950667,187.0451333,778.6422,1.628966667,0.2974,1.486466667,11.71043333,43.95016667,7.184234695,8.792079691,1.719333333,Gjd4_E01_CV.xlsx,Gjd4
Glycam1_F_total mean,,22.01740561,57.4625,4.417575,229.375,149.075175,218.8019625,721.9055,2.0906375,0.4624375,1.3653,17.051375,39.7943,8.129075404,10.47779139,1.810625,Glycam1_E01_CV.xlsx,Glycam1
Gm94_E01_F_total mean,,22.0725,52.05,4.759575,207.3375,186.12955,217.650375,796.5402,1.608325,0.35375,1.1118875,13.591925,42.0126375,8.491083945,10.93153789,1.8533125,Gm94_E01_CV.xlsx,Gm94
Gpnmb_F_total mean,,21.34904487,54.55,4.366275,232.7375,191.0102,216.0484375,688.559375,2.0000375,0.4259625,1.386425,16.480875,41.824125,8.248922121,10.50667065,1.7312375,Gpnmb_E01_CV.xlsx,Gpnmb
Gpr142_E01_F_total mean,,23.16,52.5,4.745666667,208.4833333,211.8309667,226.6225667,776.9486833,1.63625,0.37885,1.075633333,14.49066667,41.7714,8.859395435,11.54102397,1.887833333,Gpr142_E01_CV.xlsx,Gpr142
Gpr183_E01_F_total mean,,21.4025,53.05,4.5324875,219.5875,172.8511625,212.6133125,798.7760125,1.3190125,0.2821375,1.2701,10.44815,41.11525,7.90770217,10.06907936,1.9218,Gpr183_E01_CV.xlsx,Gpr183
Gpr19_E01_F_total mean,,18.18625,51.0625,4.2086,239.625,150.5917625,185.7402125,775.4436375,1.50545,0.2733375,1.5880125,10.679775,44.1912375,7.107290458,8.708712746,1.7847375,Gpr19_E01_CV.xlsx,Gpr19
Gramd1c_E01_F_total mean,,22.4875,53,4.51335,222.125,190.456825,218.816125,777.1139875,1.7212625,0.3904375,1.0523875,14.5574125,40.9327,8.400520639,10.87819009,1.860725,Gramd1c_E01_CV.xlsx,Gramd1c
Hc_E01_F_total mean,,23.4475,54.45,4.7047,210.7875,184.369225,228.464,802.98665,1.626375,0.381975,1.0491,13.8099125,39.5079375,8.485877499,11.0991168,1.9146,Hc_E01_CV.xlsx,Hc
Hdac10_F_total mean,,23.14280121,54.9875,4.6148,221.45,205.533875,229.6597,692.19875,2.05235,0.478275,1.302925,18.1087,41.2818375,8.783020919,11.49523762,1.7600375,Hdac10_E01_CV.xlsx,Hdac10
Hemgn_E01_F_total mean,,24.84,56.7,4.6174625,217.375,186.7274875,239.886625,806.753575,1.6614,0.41535,0.8765375,14.601175,37.906575,8.760151369,11.68058096,1.8253875,Hemgn_E01_CV.xlsx,Hemgn
Heyl_E01_F_total mean,,27.34875,53.95,5.191125,189.975,243.4410875,252.909925,763.5164625,1.4749625,0.40245,0.674725,14.3971625,39.2772375,9.765251493,13.56417595,1.8322625,Heyl_E01_CV.xlsx,Heyl
Hfe2_E01_F_total mean,,22.86871895,53.4125,4.34985,235.275,228.12525,222.1393875,764.1075,2.105025,0.4821375,1.0575125,18.707775,41.5885125,8.87823493,11.53156795,1.6607125,Hfe2_E01_CV.xlsx,Hfe2
Hsd17b11_E01_F_total mean,,23.315,54.7,4.6394625,212.9125,182.6564875,228.4378875,804.6221625,1.583575,0.3687625,1.038725,13.4624125,39.7475125,8.511101465,11.11601752,1.8729,Hsd17b11_E01_CV.xlsx,Hsd17b11
Hsf2_E01_F_total mean,,20.72,51.3875,4.646675,213.625,171.00165,209.35965,791.894625,1.4951,0.3152,1.3135125,12.10965,44.0344,8.016775705,10.20442132,1.9019375,Hsf2_E01_CV.xlsx,Hsf2
Hsf4_F_total mean,,23.85665421,57.9125,4.3602,233.4625,173.2863375,229.45995,734.492,2.345075,0.562875,1.0111,20.17005,38.1909375,8.591039191,11.30864609,1.7614875,Hsf4_E01_CV.xlsx,Hsf4
Hspb1_E01_F_total mean,,23.7025,54.05,4.6201125,217.0625,202.3549375,227.5679375,791.0594625,1.6872375,0.4011375,0.99365,14.769575,39.9852125,8.726171067,11.44982295,1.8237375,Hspb1_E01_CV.xlsx,Hspb1
Hspb2_E01_F_total mean,,23.66858889,53.7625,4.787725,216.35,189.5563125,230.447525,768.692375,1.992625,0.4606625,0.9259375,17.554925,42.112375,8.937594174,12.17830838,1.7169375,Hspb2_E01_CV.xlsx,Hspb2
Hspb3_E01_F_total mean,,20.94538183,51.22857143,4.455,227.7142857,189.0494714,213.1539286,771.1318571,2.066514286,0.433928571,1.230985714,17.42101429,44.19414286,8.430999683,10.73839484,1.709442857,Hspb3_E01_CV.xlsx,Hspb3
Htr1d_E01_F_total mean,,17.5575,47.55,4.4622375,226.3875,181.4531125,186.26215,753.711625,1.4485625,0.2564375,1.7105625,10.904475,48.5051875,7.502715298,9.109892846,1.730425,Htr1d_E01_CV.xlsx,Htr1d
Htr1f_E01_F_total mean,,23.63571429,54.84285714,4.5336,221.9,204.9932571,228.9921857,786.3641286,1.850971429,0.438171429,1.050914286,16.1376,39.91322857,8.710228231,11.42631007,1.781328571,Htr1f_E01_CV.xlsx,Htr1f
Htr3b_E01_F_total mean,,20.46809188,50.8375,4.375775,232.3,203.6599,209.8067,768.313,2.111325,0.432025,1.2656625,17.7802125,44.511525,8.434114972,10.61600175,1.697125,Htr3b_E01_CV.xlsx,Htr3b
Hyal3_E01_F_total mean,,22.7775,54.35,4.5467,219.275,180.4579625,224.7927625,787.092425,1.7481,0.4013125,1.114125,14.7036875,40.284,8.402260992,10.89513749,1.8490125,Hyal3_E01_CV.xlsx,Hyal3
Ifnk_E01_F_total mean,,23.91285714,54.11428571,4.794957143,208.2714286,217.9081286,232.2433571,784.5844286,1.661171429,0.3989,1.005114286,14.72265714,40.3629,8.856770614,11.65151623,1.8012,Ifnk_E01_CV.xlsx,Ifnk
Igfl3_E01_F_total mean,,20.16857143,49.41428571,4.636957143,214.7857143,209.7522143,201.2926143,763.9937143,1.507914286,0.304914286,1.368957143,12.34225714,45.23127143,8.163266204,10.24204251,1.816785714,Igfl3_E01_CV.xlsx,Igfl3
II12rb2_E01_F_total mean,,20.8975464,51.85,4.1976875,241.575,204.0923375,209.27265,750.571,2.0697375,0.4361875,1.28135,17.18525,43.4523375,8.272212781,10.52321965,1.669775,Il12rb2_E01_CV.xlsx,Il12rb2
II24_E01_F_total mean,,21.67920693,53.275,4.4054,228.525,186.3977125,218.241975,785.308625,1.948925,0.427025,1.177825,16.569775,42.1674625,8.444528681,10.84896707,1.75995,Il24_E01_CV.xlsx,Il24
Il6st_E01_F_total mean,,24.38968471,55.6,4.5660125,222.55,209.68675,234.7625375,776.322,2.3295125,0.5678125,0.9275,21.234025,39.440775,9.113229715,12.08402354,1.66495,Il6st_E01_CV.xlsx,Il6st
Infl3_E01_F_total mean,,22.70625,52.95,4.7953375,204.9375,189.151925,224.0880875,798.349725,1.592225,0.3635,1.1600875,13.6026625,41.100175,8.50373969,11.03001446,1.87395,Infl3_E01_CV.xlsx,Infl3
Ipp_E01_F_total mean,,19.74375,50.8125,4.3813125,229.8,175.0141125,198.7548125,784.3694625,1.4543875,0.2891125,1.3525125,11.2758625,43.68355,7.721117862,9.634838423,1.92915,Ipp_E01_CV.xlsx,Ipp
Iqgap2_E01_F_total mean,,20.17625,51.3,4.4419,225.625,175.7971125,204.679275,781.281075,1.6176875,0.3313375,1.3752625,12.7998125,43.444125,7.815005044,9.845140589,1.8427625,Iqgap2_E01_CV.xlsx,Iqgap2
Irf8_E01_F_total mean,,16.15125,50.775,3.8586875,261.6625,123.3042625,173.0996625,791.085125,2.1451875,0.3507625,1.620275,14.5506875,46.102325,6.730763876,8.078008356,1.7692625,Irf8_E01_CV.xlsx,Irf8
Jam2_E01_F_total mean,,18.912,48.72,4.28094,237.38,198.44178,194.36674,762.86226,1.50262,0.2823,1.4375,11.38124,45.79756,7.631977222,9.431356455,1.83136,Jam2_E01_CV.xlsx,Jam2
Jmjd8_E01_F_total mean,,22.12375,53.7125,4.4633125,224.6375,173.3946625,216.4411375,799.83735,1.544625,0.3423375,1.1373625,12.53345,40.4574625,8.102521165,10.46870228,1.83435,Jmjd8_E01_CV.xlsx,Jmjd8
Kcnh3_F_total mean,,21.40000818,54.9375,4.3173,238.1375,185.6246875,218.610875,681.4365,2.1850875,0.4674,1.382675,17.78595,41.574475,8.134198454,10.383472,1.7642625,Kcnh3_E01_CV.xlsx,Kcnh3
