Sample_Name,Sample Number,BV/TV,Tb.Th,Tb.N,Tb.Sp,Conn.D,App.D,Tiss.D,TV,BV,SMI,BS,BS/BV,BS/TV,BS/MV,DA,exp_name,gene_symbol
C1qtnf5_M_total mean,,23.32950399,53.3875,5.3689875,182.575,198.0672,231.3882375,739.998875,2.115125,0.4941125,1.39955,19.7937125,43.3677625,9.352461529,12.23421449,1.7851125,C1qtnf5_E01_CV.xlsx,C1qtnf5
Car12_E01_M_total mean,,22.78875,52.7625,5.1966625,186.1125,194.6195875,228.6727875,825.736125,1.4248375,0.323925,1.3956625,12.38105,42.7011875,8.700626248,11.28587273,1.8991625,Car12_E01_CV.xlsx,Car12
Carf_E01_M_total mean,,24.8175,53.4625,5.529525,174.15,202.7276875,245.2977625,827.7892375,1.610625,0.406125,1.202,15.067425,42.152925,9.29250877,12.47678215,1.96945,Carf_E01_CV.xlsx,Carf
Cbln3_M_total mean,,22.86022588,52.35,5.4555875,180.15,207.3377,230.8844625,745.2975,2.09725,0.4788,1.4811,19.7727875,44.784125,9.444271111,12.27324775,1.773925,Cbln3_E01_CV.xlsx,Cbln3
Ccdc120_M_total mean,,28.86071281,60.45,5.432483333,177.1166667,190.9148833,270.8467167,781.8488333,2.368683333,0.691683333,0.8689,23.87693333,37.18583333,10.04527982,14.26176966,1.9132,Ccdc120_E01_CV.xlsx,Ccdc120
Cd33_E01_M_total mean,,21.36712334,50.3,5.026275,196.8375,191.6405125,221.6556,796.40725,2.092825,0.448625,1.421475,18.6584,46.4015875,8.904829402,11.43640298,1.7629625,Cd33_E01_CV.xlsx,Cd33
Cd84_E01_M_total mean,,21.7975,47.9375,5.433725,179.4125,216.0380125,220.81705,795.94825,1.4394125,0.31335,1.409875,13.2986375,47.0344375,9.241329836,11.83577779,1.814425,Cd84_E01_CV.xlsx,Cd84
Cdk15_E01_M_total mean,,24.175,52.85,5.3277875,183.0625,205.68915,239.651725,805.9271125,1.639675,0.406825,1.182475,15.099175,42.5358,9.092702808,12.14507825,1.9085875,Cdk15_E01_CV.xlsx,Cdk15
Ceacam16_E01_M_total mean,,19.35333333,48.26666667,4.770816667,215.2333333,187.43025,196.5915333,789.3949333,1.716366667,0.3298,1.517133333,13.75366667,46.80251667,8.076463203,10.02242582,1.76035,Ceacam16_E01_CV.xlsx,Ceacam16
Cers5_E01_M_total mean,,25.255,52.5875,5.43055,178.7125,223.595625,245.6370375,805.12625,1.8667,0.4720375,1.099,18.5635875,42.530175,9.940114943,13.33571591,1.8643375,Cers5_E01_CV.xlsx,Cers5
Ces4a_E01_M_total mean,,22.748,49.96,5.48914,176.2,196.16216,229.2905,807.91928,1.42712,0.32476,1.32466,12.79676,44.65164,8.963946902,11.68786615,1.90316,Ces4a_E01_CV.xlsx,Ces4a
Cfb_E01_M_total mean,,23.95625,54.2375,5.1759875,187.55,185.78605,237.1549,824.4399,1.7014875,0.413325,1.287625,15.2246875,42.3788625,8.879796006,11.87179378,1.9650625,Cfb_E01_CV.xlsx,Cfb
Chek2_E01_M_total mean,,23.8275,52.4375,5.1281625,190.7125,208.278175,232.6311125,804.0393,1.5979125,0.38405,1.1479125,14.7042875,42.370775,9.162178373,12.08179546,1.9576,Chek2_E01_CV.xlsx,Chek2
Cited4_M_total mean,,23.03629663,54.975,5.26435,185.55,179.8697625,237.9550125,727.403625,1.994675,0.4600375,1.51635,18.0553625,42.5137875,9.046149937,11.7641193,1.876625,Cited4_E01_CV.xlsx,Cited4
Cldn13_E01_M_total mean,,25.92625,55.1,5.498825,175.1125,208.3600625,250.1434625,821.4037125,1.9953125,0.5235125,1.1238125,19.2716875,40.6335625,9.588154813,13.05829129,1.954825,Cldn13_E01_CV.xlsx,Cldn13
Cml2_M_total mean,,24.23738328,56.4625,5.0007375,200.7625,184.325525,236.11355,762.087875,2.2554125,0.5520375,1.2071125,20.741025,40.995675,9.162434996,12.19430102,1.7885625,Cml2_E01_CV.xlsx,Cml2
Col18a1_E01_M_total mean,,23.69953995,52.2125,5.0778375,194.575,204.9253,236.82435,798.514625,2.2934625,0.5456125,1.1081375,21.775075,42.90565,9.499996444,12.48770928,1.7619125,Col18a1_E01_CV.xlsx,Col18a1
Cpb1_E01_M_total mean,,25.22625,52.9125,5.637025,171.7375,214.4617875,248.499225,816.33185,1.565325,0.3962875,1.1730125,14.9305875,42.345375,9.518823466,12.85974259,1.9103,Cpb1_E01_CV.xlsx,Cpb1
Cp_E01_M_total mean,,17.12734287,46.0375,4.9053125,203.1125,179.9245625,189.0130375,788.67775,2.1039125,0.3576125,1.8932,16.401775,52.71885,7.834604408,9.519874084,1.7277,Cp_E01_CV.xlsx,Cp
Crygs_E01_M_total mean,,25.64625,53.925,5.5272625,171.0875,205.2775625,249.7606625,826.6060875,1.63675,0.4209625,1.070675,15.7735375,41.0790125,9.617722897,12.99972723,2.0187875,Crygs_E01_CV.xlsx,Crygs
Crym_M_total mean,,21.03017921,54.2125,4.9200875,203.325,169.7257375,220.5305125,737.983625,2.2197,0.469225,1.627125,18.8212625,44.6273125,8.43790461,10.75669372,1.818825,Crym_E01_CV.xlsx,Crym
Cyb5d2_E01_M_total mean,,25.58375,55.675,5.3989875,177.025,197.3999375,249.1690875,842.3002125,1.7684,0.453675,1.1346875,16.6297,40.15385,9.39186881,12.68430025,2.0372125,Cyb5d2_E01_CV.xlsx,Cyb5d2
Cyp2c44_E01_M_total mean,,25.03714286,54.97142857,5.230971429,185.6714286,188.2187,243.4285714,828.2515571,1.783357143,0.441557143,1.1279,16.1851,40.68984286,9.1320478,12.36495065,1.893828571,Cyp2c44_E01_CV.xlsx,Cyp2c44
Dennd2d_E01_M_total mean,,22.92714286,49.27142857,5.485171429,176.9857143,204.1836429,227.5008286,814.5707714,1.529514286,0.350885714,1.2275,14.12417143,44.88271429,9.223019217,12.02467161,1.985785714,Dennd2d_E01_CV.xlsx,Dennd2d
Dixdc1_M_total mean,,28.2257938,59.925,5.390425,179.2875,188.6496,268.2698,786.3135,2.4946,0.7076625,0.8770375,25.1757,37.236375,10.06194256,14.04491589,1.953125,Dixdc1_E01_CV.xlsx,Dixdc1
Dnaja4_E01_M_total mean,,26.58,55.01428571,5.649585714,167.6,215.9455714,257.0994,822.0772429,1.724071429,0.458671429,1.063142857,17.0743,40.39105714,9.894175583,13.50447851,1.9056,Dnaja4_E01_CV.xlsx,Dnaja4
Dnajb3_M_total mean,,19.36569697,50.98571429,4.946142857,199.4571429,164.4648286,210.8739714,712.3097143,2.030342857,0.395885714,1.722471429,16.53864286,46.59797143,8.121129983,10.10226131,1.795042857,Dnajb3_E01_CV.xlsx,Dnajb3
Dnajb7_E01_M_total mean,,19.3275,47.85,4.793875,209.95,200.198875,198.9636,798.22795,1.81935,0.350825,1.515725,15.04005,48.1646,8.274946573,10.27631652,1.69675,Dnajb7_E01_CV.xlsx,Dnajb7
Dnajc14_E01_M_total mean,,27.37711188,56.1875,5.5803375,173.825,215.100075,265.1328875,813.243125,2.2307,0.614325,0.932975,22.9365625,40.05215,10.25595707,14.19904936,1.8579125,Dnajc14_E01_CV.xlsx,Dnajc14
Dnajc28_E01_M_total mean,,20.2,48.38333333,5.033133333,196.0166667,191.27135,204.1427833,789.7545167,1.781366667,0.35975,1.513133333,15.092,46.81386667,8.442761164,10.60739199,1.74045,Dnajc28_E01_CV.xlsx,Dnajc28
Dnajc30_E01_M_total mean,,20.4025,48.3625,5.128475,192.2375,197.6958,208.4635875,785.5961,1.6157625,0.3293875,1.4493625,13.7537875,46.74465,8.518370923,10.71720806,1.8757875,Dnajc30_E01_CV.xlsx,Dnajc30
Dnajc5g_E01_M_total mean,,23.29038226,54.575,5.3287,184.175,188.2812375,235.366525,740.737375,2.0276625,0.4744875,1.48255,18.5152875,42.9161875,9.129320389,11.96850121,1.8044375,Dnajc5g_E01_CV.xlsx,Dnajc5g
Dntt_E01_M_total mean,,25.38625,53.9125,5.55055,172.1,210.2120625,249.0994625,828.485175,1.7994375,0.46785,1.14895,17.2687625,41.4325625,9.496265914,12.8228193,1.978075,Dntt_E01_CV.xlsx,Dntt
Efna4_E01_M_total mean,,22.64375,49.825,5.1528375,190.3125,206.9870125,221.9828,790.6592875,1.4348875,0.3239125,1.1567375,12.7937875,44.123225,8.920604864,11.57463353,1.9019125,Efna4_E01_CV.xlsx,Efna4
Eif1b_E01_M_total mean,,17.89,46.15,4.76025,207.675,181.133475,189.550625,781.4029,1.461825,0.262575,1.6734,11.39675,49.720775,7.783935108,9.491676425,1.836925,Eif1b_E01_CV.xlsx,Eif1b
Elk1_E01_M_total mean,,29.52,59.525,5.859,162.425,210.1501125,275.7029125,833.6354,2.236975,0.6602875,0.7462375,23.14675,36.9101875,10.35574327,14.70162125,2.0000125,Elk1_E01_CV.xlsx,Elk1
Epb4_1L4a_E01_M_total mean,,20.19652819,46.675,5.222925,189.55,214.950625,213.3721125,796.889625,1.96845,0.399175,1.5181375,17.7205625,50.13015,8.978137624,11.34876727,1.7685875,Epb4.1l4a_E01_CV.xlsx,Epb41l4a
Epgn_E01_M_total mean,,24.41375,52.4375,5.3825625,179.5625,212.8739375,240.1389,824.927075,1.7322875,0.4210625,1.229675,16.1541,42.8519,9.345828364,12.46613911,1.8653625,Epgn_E01_CV.xlsx,Epgn
Epha10_E01_M_total mean,,26.3825,53.0125,5.6756125,167.7,220.0983875,253.5710875,805.118025,1.38725,0.3681125,0.9673,13.7514625,40.7626125,9.855406557,13.40842796,1.955275,Epha10_E01_CV.xlsx,Epha10
Ermp1_E01_M_total mean,,23.30571429,49.57142857,5.3105,183.8285714,215.5119,227.2920286,803.9920571,1.675928571,0.3901,1.102028571,15.60175714,44.4173,9.304401895,12.1953441,1.810142857,Ermp1_E01_CV.xlsx,Ermp1
Espnl_E01_M_total mean,,22.51,51.36666667,5.147183333,191.8,199.6697167,224.4071,800.54205,1.747366667,0.400366667,1.3213,15.65251667,44.4441,8.862389802,11.55173649,1.913483333,Espnl_E01_CV.xlsx,Espnl
Fam161a_E01_M_total mean,,24.66333333,52.38333333,5.5434,174.9333333,204.1781167,238.9296333,805.0890333,1.6434,0.418816667,1.150283333,15.6958,42.80278333,9.398817984,12.62374584,1.916633333,Fam161a_E01_CV.xlsx,Fam161a
Fam186b_E01_M_total mean,,24.3725,52.5,5.555675,172.1375,204.543375,241.7396125,826.5713,1.82635,0.4533125,1.2081125,17.3981125,42.9372375,9.427806443,12.55811662,1.9869875,Fam186b_E01_CV.xlsx,Fam186b
Fam217b_E01_M_total mean,,22.83375,51.15,5.392925,180.375,204.2798875,225.6714375,806.422975,1.661975,0.3795625,1.2833625,14.9937625,43.73615,9.038666314,11.73558082,1.9322125,Fam217b_E01_CV.xlsx,Fam217b
Far2_E01_M_total mean,,21.46375,52.325,5.079775,195.8,175.1567375,216.606425,793.18175,1.9182125,0.4115125,1.4806375,16.545425,44.5768625,8.654349743,11.10406331,1.8022375,Far2_E01_CV.xlsx,Far2
Ffar2_E01_M_total mean,,21.15,50.4,5.14095,190.4,179.98315,217.4067625,798.680325,1.48805,0.3130375,1.5288,12.42055,45.41015,8.373076584,10.72608236,1.9114625,Ffar2_E01_CV.xlsx,Ffar2
Fndc4_E01_M_total mean,,22.04166667,49.2,5.228766667,185.6666667,210.6347667,220.2544833,806.7825833,1.65935,0.36585,1.331133333,15.04268333,45.45561667,9.066722579,11.63769728,1.941866667,Fndc4_E01_CV.xlsx,Fndc4
Folh1_E01_M_total mean,,23.59,52.06,5.45686,176.8,198.62064,234.4128,803.11712,1.6134,0.38508,1.24862,14.91988,43.19312,9.187900235,12.0865823,1.99604,Folh1_E01_CV.xlsx,Folh1
Foxred2_E01_M_total mean,,26.54142857,55.74285714,5.508642857,174.6,198.1725857,257.5368857,834.5450857,1.637414286,0.4387,1.008871429,15.74752857,40.22235714,9.581683663,13.19911927,2.032542857,Foxred2_E01_CV.xlsx,Foxred2
Ghsr_E01_M_total mean,,21.528374,50.2125,5.1931375,189.7875,199.0054625,222.78315,793.442625,1.9432,0.4165,1.460325,17.604025,46.2755125,9.060350936,11.61462924,1.7353,Ghsr_E01_CV.xlsx,Ghsr
Gimap8_E01_M_total mean,,22.91875,51.575,5.2999,182.2,202.02515,229.5862625,836.21045,1.5883875,0.364925,1.3184125,14.3898375,43.4317125,9.036882758,11.7420549,1.9318,Gimap8_E01_CV.xlsx,Gimap8
Gipc3_E01_M_total mean,,24.83112248,53.94285714,5.198185714,188.5428571,202.6110286,245.1188,801.9834286,2.165714286,0.541914286,1.083571429,21.14158571,41.91728571,9.698329529,12.97381351,1.782142857,Gipc3_E01_CV.xlsx,Gipc3
Gjd4_E01_M_total mean,,22.5275,50.4625,5.34055,182.3875,204.4241875,225.5322375,816.23615,1.6322375,0.366625,1.336725,14.627675,44.1735,8.996878462,11.64248103,1.9177,Gjd4_E01_CV.xlsx,Gjd4
Glycam1_M_total mean,,21.43836887,51.3875,5.3959,182.225,188.493425,223.119,725.249875,2.0045,0.4259875,1.6842375,17.8148125,46.3831875,8.934212117,11.45406402,1.8137375,Glycam1_E01_CV.xlsx,Glycam1
Gm94_E01_M_total mean,,25.55166667,53.06666667,5.55985,171.0166667,220.31125,246.9449,827.16285,1.650733333,0.422166667,1.07575,16.15898333,41.6655,9.76465686,13.1359411,1.997433333,Gm94_E01_CV.xlsx,Gm94
Gpnmb_M_total mean,,22.47489644,53.1,5.2463,187.7571429,192.5125143,233.2992143,731.2802857,2.023542857,0.4552,1.535528571,18.23814286,44.4017,9.007755123,11.70536015,1.848085714,Gpnmb_E01_CV.xlsx,Gpnmb
Gpr142_E01_M_total mean,,26.37142857,54.97142857,5.628385714,170.6428571,211.8750143,253.6295,832.2881571,1.876071429,0.488842857,1.020157143,17.84777143,40.82962857,9.626306614,13.276575,1.9101,Gpr142_E01_CV.xlsx,Gpr142
Gpr183_E01_M_total mean,,20.43,47.275,5.3200625,185.425,202.7448875,209.33355,790.6070625,1.421975,0.2923875,1.53085,12.2598125,47.53315,8.570131074,10.78718581,1.8847125,Gpr183_E01_CV.xlsx,Gpr183
Gpr19_E01_M_total mean,,25.78125,53.575,5.548625,173.15,205.4816125,248.5166125,808.336875,1.5438,0.4022,1.07715,14.865475,41.2532125,9.563924546,13.00939922,1.9407875,Gpr19_E01_CV.xlsx,Gpr19
Gramd1c_E01_M_total mean,,25.7,53.8625,5.4865125,175.8375,220.6888375,248.2556375,824.0135875,1.80775,0.4674375,1.0401375,17.5411125,41.3785375,9.695374726,13.10561828,1.955625,Gramd1c_E01_CV.xlsx,Gramd1c
Hc_E01_M_total mean,,24.37125,53.0125,5.358,180.025,201.7997375,242.1050125,823.256725,1.595625,0.391375,1.2365375,14.6184875,42.3666875,9.164932765,12.19047636,1.932975,Hc_E01_CV.xlsx,Hc
Hdac10_M_total mean,,26.95668018,59.1,5.453325,176.7375,190.889925,261.346925,760.011875,2.2607,0.61035,1.1134125,22.1148875,38.604125,9.769390538,13.43587142,1.9094,Hdac10_E01_CV.xlsx,Hdac10
Hemgn_E01_M_total mean,,26.89625,54.7375,5.712825,166.1375,214.3744125,260.6786875,827.2933375,1.7088375,0.466675,0.9943125,17.0480625,40.4847875,9.890573102,13.65425173,1.98995,Hemgn_E01_CV.xlsx,Hemgn
Heyl_E01_M_total mean,,23.54,49.6125,5.546725,175.1625,230.6225625,228.751075,796.0182375,1.6045375,0.3809,1.1737,15.33725,44.793225,9.557276199,12.533158,1.915075,Heyl_E01_CV.xlsx,Heyl
Hfe2_E01_M_total mean,,22.36303186,51.5,5.12422,194.52,202.54412,228.56666,816.535,1.92818,0.43812,1.38162,17.4594,44.74956,8.945953928,11.70554432,1.76628,Hfe2_E01_CV.xlsx,Hfe2
Hsd17b11_E01_M_total mean,,26.29,56.7875,5.3967,178.7125,186.7935,253.1883125,831.7388625,1.8599,0.500425,1.016575,17.782875,39.2022625,9.460921028,12.9203381,1.9955375,Hsd17b11_E01_CV.xlsx,Hsd17b11
Hsf2_E01_M_total mean,,21.25875,49.45,5.1834125,187.9375,182.13785,214.9795875,807.884525,1.5551625,0.3268625,1.3869,13.1178375,45.4857875,8.496449205,10.88126899,1.870175,Hsf2_E01_CV.xlsx,Hsf2
Hsf4_M_total mean,,26.33957517,54.525,5.60465,174.5875,216.4392,253.3556125,756.27675,2.2538375,0.597325,1.0833875,23.063725,41.617225,10.18903797,13.94842707,1.839175,Hsf4_E01_CV.xlsx,Hsf4
Hspb1_E01_M_total mean,,27.70875,55.8125,5.7597625,164.4625,216.721425,266.289925,827.31075,1.7088875,0.4843625,0.9765125,17.181075,39.71165,9.961199952,13.89337024,1.9633125,Hspb1_E01_CV.xlsx,Hspb1
Hspb2_E01_M_total mean,,25.66248504,54.1125,5.4712125,177.55,206.1041625,253.3623125,800.4025,2.14475,0.5526125,1.0683625,21.451925,41.5450375,9.988055824,13.48223922,1.8475375,Hspb2_E01_CV.xlsx,Hspb2
Hspb3_E01_M_total mean,,22.92346015,51.3875,4.9619,199.0875,202.3167,226.9415625,782.85525,2.2090375,0.5085125,1.1063,20.4586,44.5583625,9.229532511,12.07527348,1.7377625,Hspb3_E01_CV.xlsx,Hspb3
Htr1d_E01_M_total mean,,22.24857143,52.5,5.0046,195.8714286,173.6116143,225.4626,802.0924286,1.477785714,0.331271429,1.383271429,12.94884286,43.49688571,8.722999614,11.32932103,1.892971429,Htr1d_E01_CV.xlsx,Htr1d
Htr1f_E01_M_total mean,,26.3825,55.325,5.50425,173.8625,212.3073125,255.5111125,816.8885875,1.77095,0.4648875,1.04185,17.1988,40.145375,9.71400098,13.25927072,1.888925,Htr1f_E01_CV.xlsx,Htr1f
Htr3b_E01_M_total mean,,19.89890415,48.8375,5.005025,197.675,190.33275,215.2486125,813.144,2.1024875,0.4214625,1.5243875,18.3647125,47.6270625,8.68854661,10.86336435,1.7478375,Htr3b_E01_CV.xlsx,Htr3b
Hyal3_E01_M_total mean,,25.55875,54.8375,5.4217375,176.9375,201.2687,249.943325,823.9266125,1.6238875,0.4140375,1.1107375,15.3154,40.258725,9.451106392,12.73118397,1.898825,Hyal3_E01_CV.xlsx,Hyal3
Ifnk_E01_M_total mean,,25.855,56.1625,5.336975,179.825,186.098325,251.457075,839.5598,1.7752625,0.4553875,1.080925,16.5008625,39.19055,9.354450528,12.64977886,2.0231375,Ifnk_E01_CV.xlsx,Ifnk
Igfl3_E01_M_total mean,,22.45125,49.6,5.2192875,184.875,212.7971875,223.627025,808.180275,1.6152375,0.3689125,1.30325,14.7239375,45.66445,9.03853918,11.77804868,1.922575,Igfl3_E01_CV.xlsx,Igfl3
II12rb2_E01_M_total mean,,20.66547653,47.8,5.096075,193.2375,199.489775,214.274925,792.929375,1.992125,0.4119125,1.409075,17.9409875,47.4679375,9.006927728,11.38024318,1.752875,Il12rb2_E01_CV.xlsx,Il12rb2
II24_E01_M_total mean,,30.4874809,61.1875,5.395725,176.8,196.64545,291.057725,860.177375,2.1851375,0.6716,0.5693875,22.595175,35.7501,10.31607166,14.91377335,1.9485875,Il24_E01_CV.xlsx,Il24
Il6st_E01_M_total mean,,25.94491845,52.2125,5.711425,170.4,237.8342625,255.8417125,808.4235,2.219725,0.5730875,1.0052125,23.0362125,42.63685,10.39610215,14.06983255,1.809875,Il6st_E01_CV.xlsx,Il6st
Infl3_E01_M_total mean,,22.024,48.92,5.4357,179.06,210.18876,223.63922,800.5142,1.38902,0.30632,1.3907,12.45124,45.51916,8.954395635,11.49821977,1.81868,Infl3_E01_CV.xlsx,Infl3
Ipp_E01_M_total mean,,25.4225,54.05,5.4244625,176.8875,197.2305625,244.0015125,822.4389625,1.5648875,0.39885,1.0863875,14.637925,40.967375,9.336425391,12.62307539,2.0091375,Ipp_E01_CV.xlsx,Ipp
Iqgap2_E01_M_total mean,,22.3775,51.8875,5.189575,187.2375,186.4317125,225.9498125,817.514975,1.7501375,0.4059375,1.4366125,15.571575,44.1153,8.721432449,11.34768686,1.986675,Iqgap2_E01_CV.xlsx,Iqgap2
Irf8_E01_M_total mean,,15.9825,45.4875,4.4921,224,161.017525,174.239325,786.70925,1.995825,0.3221,1.790375,14.7502375,51.624975,7.342388848,8.798877905,1.7016125,Irf8_E01_CV.xlsx,Irf8
Jam2_E01_M_total mean,,20.85285714,48.77142857,5.1626,190,186.0187,211.0163286,812.7911,1.572085714,0.323271429,1.406185714,13.2494,45.69228571,8.490770347,10.75881316,1.902985714,Jam2_E01_CV.xlsx,Jam2
Jmjd8_E01_M_total mean,,23.67375,53.9,5.307125,182.525,185.8641625,234.980025,824.944475,1.639675,0.3953875,1.3200375,14.7432875,41.7826625,8.894543521,11.72519925,2.003375,Jmjd8_E01_CV.xlsx,Jmjd8
Kcnh3_M_total mean,,22.05709543,52.5875,5.340125,185.275,198.05785,231.9441625,713.341,2.1630625,0.4764875,1.603375,19.5400625,44.595375,9.037483767,11.60969627,1.766575,Kcnh3_E01_CV.xlsx,Kcnh3
Krt9_E01_M_total mean,,26.5175,53.875,5.62025,169.7375,216.1640375,255.8591,804.3959625,1.616825,0.431925,1.02225,15.9321875,40.7903375,9.800799587,13.41854089,1.986225,Krt9_E01_CV.xlsx,Krt9
