Sample_Name,Sample Number,BV/TV,Tb.Th,Tb.N,Tb.Sp,Conn.D,App.D,Tiss.D,TV,BV,SMI,BS,BS/BV,BS/TV,BS/MV,DA,exp_name,gene_symbol
Ahrr_E01_M_total mean,,20.46125,65.3,4.864975,199.625,110.4545125,168.891125,712.628625,2.0152375,0.4174625,2.074875,14.6365875,39.18465,7.23767832,9.154029399,1.539025,Ahrr_E01_CF.xlsx,Ahrr
Akap11_E01_M_total mean,,24.6675,63.525,5.6328625,168,150.8193125,201.9127875,774.138375,1.856125,0.461725,1.7551,16.1871,38.8803625,8.6666135,11.71838035,1.5439375,Akap11_E01_CF.xlsx,Akap11
Akr1b8_E01_M_total mean,,15.20125,54.875,5.081125,192.6375,101.2114875,142.2073125,751.876,1.5085875,0.23515,2.8272375,9.6615625,50.65305,6.293982633,7.562398485,1.3395375,Akr1b8_E01_CF.xlsx,Akr1b8
Akr1d1_E01_M_total mean,,22.02625,63.9,5.462725,172.0875,138.9495125,188.54145,774.729875,1.8206375,0.4031,2.1632,14.81215,40.3089625,8.107657962,10.48061402,1.4296125,Akr1d1_E01_CF.xlsx,Akr1d1
Al464131_E01_M_total mean,,19.38142857,58.17142857,5.445428571,174.4285714,145.8507571,168.4329286,762.1341429,1.929485714,0.376142857,2.292485714,15.18314286,44.92794286,7.828383167,9.760571705,1.324242857,Al464131_E01_CF.xlsx,Al464131
Arhgef10_E01_M_total mean,,13.50268445,52.975,4.7414625,207.175,90.9471,137.0397375,741.845125,1.750475,0.24045,2.7157,10.3060125,52.2428,5.814035768,6.800877963,1.32115,Arhgef10_E01_CF.xlsx,Arhgef10
Arrb1_E01_M_total mean,,11.28375,52.225,4.39265,227.4,59.897925,120.606175,748.48325,1.50995,0.1747875,3.0179375,7.338425,51.4705625,4.747965355,5.423670581,1.343,Arrb1_E01_CF.xlsx,Arrb1
Arsk_E01_M_total mean,,15.66142857,56.65714286,4.9868,193.9714286,100.0103714,138.8232714,690.0532857,1.962185714,0.308928571,2.585257143,12.94597143,46.82924286,6.559988427,7.806348374,1.494771429,Arsk_E01_CF.xlsx,Arsk
BC030499_E01_E01_M_total mean,,19.095,57.3375,5.3637375,177.775,130.6142125,165.5744875,743.637375,1.803225,0.3462125,2.224925,13.8917125,45.253075,7.685452336,9.573630909,1.449575,BC030499_E01_CF.xlsx,BC030499
Bex4_E01_M_total mean,,22.44625,62.025,5.3188125,176.55,141.0825625,189.6202375,763.985625,2.3021125,0.5244875,1.8636,19.2329625,40.2537125,8.324307372,10.78066272,1.5615,Bex4_E01_CF.xlsx,Bex4
Bex6_E01_M_total mean,,17.33875,55.725,5.209775,185.0375,129.962175,153.299325,747.543625,2.0543875,0.3597125,2.368475,15.064275,47.698325,7.282609316,8.876468217,1.36835,Bex6_E01_CF.xlsx,Bex6
Bhlhe_E01_M_total mean,,19.99875,58.4125,5.3933,176.525,144.0345,169.5328,774.268875,1.9929625,0.4037125,2.1735,15.8382375,43.51825,7.878929586,9.920014038,1.4759875,Bhlhe_E01_CF.xlsx,Bhlhe
Bzw2_M_total mean,,20.94050289,62.325,5.232575,183.025,130.3284625,173.28635,664.49,2.3834375,0.502575,1.9850125,18.7891625,40.491375,7.857106894,9.981495344,1.5706,Bzw2_E01_CF.xlsx,Bzw2
C1qa_E01_M_total mean,,17.8775,58.1375,5.087925,191.325,111.232525,157.440375,763.202875,1.8555125,0.3355375,2.2912875,13.1314,44.11995,7.066218673,8.625030027,1.5589125,C1qa_E01_CF.xlsx,C1qa
C1qb_E01_M_total mean,,22.44875,69.925,4.9411,192.9375,112.7664875,190.8990625,802.50775,2.13525,0.4798875,1.9730125,16.1590375,36.21725,7.576884525,9.805798816,1.504825,C1qb_E01_CF.xlsx,C1qb
C1qtnf5_E01_M_total mean,,14.93125,54.1875,5.0722125,190.7875,98.0498875,138.0291125,676.685125,2.0762125,0.3101875,2.697875,13.4234125,49.7823125,6.462090603,7.635188272,1.3638,C1qtnf5_E01_CF.xlsx,C1qtnf5
Car12_E01_M_total mean,,17.25625,59.05,4.987,193.0875,119.8950625,158.919275,786.361125,1.812275,0.3132625,2.51195,12.550925,44.717375,6.912866983,8.372123926,1.33025,Car12_E01_CF.xlsx,Car12
Carf_E01_M_total mean,,18.75875,57.9875,5.2668375,180.5,125.264025,166.39225,758.844625,1.951575,0.3641375,2.3324125,14.3657125,45.585375,7.391639718,9.2499989,1.4320125,Carf_E01_CF.xlsx,Carf
Cbln3_E01_M_total mean,,15.65,54.175,5.253375,184.4,109.060625,142.7196625,675.790375,2.1718375,0.3383125,2.5768625,14.84065,49.16045,6.860529879,8.158695421,1.43915,Cbln3_E01_CF.xlsx,Cbln3
CCdc120_E01_M_total mean,,21.9325,63.9,5.255475,180.3375,122.9000375,178.7760125,705.9925,2.1744375,0.479225,2.0019125,17.2152875,38.834825,7.893974358,10.17070547,1.58325,CCdc120_E01_CF.xlsx,Ccdc120
Cd33_E01_M_total mean,,12.76844597,52.275,4.506725,222.0625,81.431475,128.1869125,742.122,1.8505875,0.2385375,2.7596875,10.0410875,51.7164625,5.391596811,6.267129209,1.370025,Cd33_E01_CF.xlsx,Cd33
Cd84_E01_M_total mean,,15.37125,51.3875,5.4162625,178.5875,138.0912,141.058975,734.033,1.5288,0.2349625,2.6898875,10.7475125,52.4586375,7.030027933,8.318538997,1.3998625,Cd84_E01_CF.xlsx,Cd84
Cdk15_E01_M_total mean,,16.75,55,5.106257143,189.1714286,120.1216,150.3576429,738.2822857,1.886785714,0.324357143,2.403757143,13.43635714,48.32147143,7.021277711,8.503957891,1.427114286,Cdk15_E01_CF.xlsx,Cdk15
Ceacam16_E01_M_total mean,,10.10666667,49.11666667,4.42585,225.6,58.72701667,105.80235,739.3196667,1.665566667,0.17045,3.135616667,7.83405,56.06973333,4.65707067,5.231372185,1.315716667,Ceacam16_E01_CF.xlsx,Ceacam16
Cers5_E01_M_total mean,,15.57,54.9125,4.9339,197.6375,109.3667625,143.8950375,758.31375,1.9018125,0.2981625,2.464925,12.7116125,48.213875,6.64033463,7.89538919,1.407575,Cers5_E01_CF.xlsx,Cers5
Ces4a_E01_M_total mean,,19.542,57.78,5.2729,181.18,122.97,168.21222,742.8738,1.77256,0.34838,2.24472,13.3248,44.88928,7.48024868,9.477086798,1.56686,Ces4a_E01_CF.xlsx,Ces4a
Cfb_E01_M_total mean,,16.47,56.0625,5.0468625,193.5875,102.996325,148.12305,746.664875,1.6935625,0.28465,2.4981,11.32865,47.992425,6.627204261,8.045176451,1.5381125,Cfb_E01_CF.xlsx,Cfb
Chek2_E01_M_total mean,,16.6175,56.925,4.899925,200.175,98.8157875,148.740725,750.388375,1.642925,0.281625,2.47805,11.01245,45.4113375,6.55642594,7.990851987,1.5345125,Chek2_E01_CF.xlsx,Chek2
Cited4_M_total mean,,15.83603591,58.4,4.952175,197.425,90.784625,145.0128125,652.79825,1.805375,0.286,2.66875,11.4127125,45.54505,6.320256279,7.550964566,1.3984625,Cited4_E01_CF.xlsx,Cited4
Cldn13_E01_E01_M_total mean,,17.98125,56.85,5.304875,181.3625,129.910525,159.50215,758.217875,1.9850125,0.3641125,2.3338125,14.7027625,46.7889375,7.350503852,9.041005268,1.4868875,Cldn13_E01_CF.xlsx,Cldn13
Cml2_E01_M_total mean,,14.725,57.5125,4.739575,208.2,83.00645,133.3906875,700.051125,1.9278375,0.2865625,2.7155125,11.58915,46.5111625,5.961778741,7.093413315,1.4636875,Cml2_E01_CF.xlsx,Cml2
Col18a1_E01_M_total mean,,15.43146267,53.7125,4.9962,193.85,102.7963875,147.3053,741.662625,1.8153875,0.2894875,2.5534625,11.85535,50.1635125,6.428188627,7.702822662,1.38465,Col18a1_E01_CF.xlsx,Col18a1
Cpb1_E01_M_total mean,,18.845,55.7125,5.5248625,173.1875,139.3912625,164.06075,752.711125,1.8012125,0.3458875,2.3233125,14.1194625,46.61205,7.752427506,9.676164134,1.463325,Cpb1_E01_CF.xlsx,Cpb1
Cp_E01_M_total mean,,10.62000856,46.1875,4.8045625,207.05,83.4111375,110.3688875,734.69625,1.8384375,0.19505,2.9285125,9.7006,59.839525,5.261819124,5.915708359,1.292075,Cp_E01_CF.xlsx,Cp
Crygs_E01_M_total mean,,22.20125,64.675,5.290025,176.95,131.6935875,188.750275,792.86,2.0495125,0.4564,2.0093375,16.5843625,39.2438875,8.07963936,10.43623425,1.4933625,Crygs_E01_CF.xlsx,Crygs
Crym_M_total mean,,11.70799576,52.45,4.6678125,212.4,68.2192625,120.283225,636.876375,1.82615,0.2137875,2.9529875,9.5007875,53.2804625,5.188572102,5.89882429,1.3282,Crym_E01_CF.xlsx,Crym
Cyb5d2_E01_M_total mean,,21.55625,63.625,5.2148375,184.175,125.0195875,179.84185,776.208625,2.159575,0.46995,2.007,16.9521875,39.19025,7.808544548,9.995391096,1.5297625,Cyb5d2_E01_CF.xlsx,Cyb5d2
Cyp2c44_E01_M_total mean,,18.78714286,59.61428571,5.157142857,185.5142857,119.8557286,164.4858143,773.1704286,1.998814286,0.379328571,2.303228571,14.80161429,43.53147143,7.361513871,9.111775581,1.5029,Cyp2c44_E01_CF.xlsx,Cyp2c44
Dennd2d_E01_M_total mean,,18.63,57.8125,5.3573125,178.75,132.53945,165.1830125,759.401125,1.8792,0.3519,2.3584875,14.13515,45.16385,7.497404543,9.276453719,1.45405,Dennd2d_E01_CF.xlsx,Dennd2d
Dixdc1_M_total mean,,20.85854927,63.225,4.9722375,192.95,108.410925,171.983425,703.25625,2.1336375,0.4533375,1.9438,16.190675,39.18695,7.498872034,9.586724389,1.6237625,Dixdc1_E01_CF.xlsx,Dixdc1
Dnaja4_E01_M_total mean,,21.12125,60.4125,5.390375,176.4625,142.633775,180.1811375,774.564375,2.0554125,0.4365375,2.066975,16.7967375,41.9933375,8.144068702,10.36356831,1.442125,Dnaja4_E01_CF.xlsx,Dnaja4
Dnajb3_M_total mean,,10.16335315,51.58571429,4.435385714,223.1571429,49.20438571,109.3895,627.612,1.843485714,0.186571429,3.069242857,8.356857143,54.10172857,4.541560044,5.071685875,1.318057143,Dnajb3_E01_CF.xlsx,Dnajb3
Dnajb7_E01_M_total mean,,11.915,47.4,4.913075,205.9,112.114775,117.5352,727.343,1.931525,0.233375,2.945075,11.471325,59.127225,5.862254419,6.737451697,1.254975,Dnajb7_E01_CF.xlsx,Dnajb7
Dnajc14_E01_M_total mean,,17.9966071,57.4625,4.983975,193.7,115.3959,160.1633375,736.355625,1.9850375,0.3627125,2.1999375,14.2668125,44.5453,7.109210523,8.772423371,1.41255,Dnajc14_E01_CF.xlsx,Dnajc14
Dnajc28_E01_M_total mean,,11.67,48.21428571,4.9505,201.3285714,101.9646714,116.0861,734.6235714,1.9414,0.228342857,2.981771429,11.18758571,57.68702857,5.708232189,6.501791695,1.263371429,Dnajc28_E01_CF.xlsx,Dnajc28
Dnajc30_E01_M_total mean,,12.47,50.625,4.7000125,214.25,90.5220375,120.101575,750.919,1.78155,0.227525,2.8941625,10.307375,53.381775,5.663287733,6.573610688,1.4029125,Dnajc30_E01_CF.xlsx,Dnajc30
Dnajc5g_E01_M_total mean,,14.08658376,55.25,4.8536625,199.4375,85.9567,135.848875,690.817625,1.9647875,0.27895,2.764175,11.9535375,48.9088625,6.053933892,7.098045186,1.3612375,Dnajc5g_E01_CF.xlsx,Dnajc5g
Dntt_E01_M_total mean,,18.55875,60.6625,5.0298125,192.7125,117.27725,162.6949125,764.064,2.0516,0.3848,2.298775,14.7243625,43.8244375,7.165186148,8.842463219,1.42085,Dntt_E01_CF.xlsx,Dntt
Efna4_E01_M_total mean,,20.41375,57.2125,5.4815125,173.4375,156.2490875,172.734275,757.052,1.7730625,0.361325,2.1258875,14.442375,44.460225,8.141338334,10.30104765,1.434175,Efna4_E01_CF.xlsx,Efna4
Eif1b_01_M_total mean,,15.4775,54.1,4.764925,203.45,110.8841,140.015,750.29275,1.804275,0.280025,2.40915,11.953175,47.8099,6.60963193,7.831834608,1.3441,Eif1b_E01_CF.xlsx,Eif1b
Elk1_E01_M_total mean,,25.91125,63.6625,5.651575,166.225,156.0699125,202.52175,746.55175,2.2988125,0.600375,1.48255,21.232525,37.089925,9.152275369,12.41798561,1.7153,Elk1_E01_CF.xlsx,Elk1
Epb4_1L4a_E01_M_total mean,,13.00821984,48,5.099714286,192.7,112.1519143,131.9642,732.6244286,1.823028571,0.242842857,2.793457143,11.45208571,58.3663,6.168544404,7.166458416,1.305528571,Epb4_1L4a_E01_CF.xlsx,Epb41l4a
Epgn_E01_M_total mean,,19.96625,61.5625,5.3506125,176.45,142.05855,176.02275,764.94275,1.93685,0.3918375,2.3426375,14.9728625,44.1896125,7.693066935,9.719244524,1.3349125,Epgn_E01_CF.xlsx,Epgn
Epha10_E01_E01_M_total mean,,18.71625,58.025,5.1869375,184.8375,120.8066375,163.1125,755.930125,1.659175,0.314025,2.28895,12.3105125,44.14465,7.370594708,9.110945151,1.53245,Epha10_E01_CF.xlsx,Epha10
Ermp1_E01_M_total mean,,13.95857143,49.8,5.072714286,194.3142857,113.5970571,131.4371857,727.3852857,1.730885714,0.241542857,2.668357143,11.06955714,54.19262857,6.395615577,7.501221305,1.388728571,Ermp1_E01_CF.xlsx,Ermp1
Espnl_E01_M_total mean,,14.2675,51.8375,4.8412125,202.5875,90.6639,131.3675875,727.577875,1.71805,0.2487875,2.64345,10.591725,51.7266375,6.10184465,7.225227175,1.47975,Espnl_E01_CF.xlsx,Espnl
Fam161a_E01_M_total mean,,14.87,54.7,4.798283333,204.8333333,80.65875,136.5293833,751.9745,1.809233333,0.28625,2.70405,11.1371,49.14123333,5.895656207,7.166710495,1.4704,Fam161a_E01_CF.xlsx,Fam161a
Fam186b_E01_M_total mean,,20.1325,60.7,5.1349625,185.3125,125.111375,171.899125,766.030375,2.2165125,0.4507875,2.0511,17.0223625,41.8944375,7.63928355,9.635436506,1.45375,Fam186b_E01_CF.xlsx,Fam186b
Fam217b_E01_M_total mean,,17.52125,56.3375,5.284825,181.8125,124.2009125,152.62075,753.459125,1.9788375,0.347925,2.459175,14.42955,46.82725,7.27062307,8.845994127,1.3852375,Fam217b_E01_CF.xlsx,Fam217b
Far2_E01_M_total mean,,13.4025,53.275,4.6454125,215.5875,80.1575625,129.7668625,756.11275,1.6630375,0.2232125,2.7402375,9.3614625,50.062425,5.617094221,6.557853568,1.4567875,Far2_E01_CF.xlsx,Far2
Ffar2_E01_M_total mean,,19.265,58.5875,5.3175875,178.1625,139.6101625,169.4719125,767.178625,1.8336125,0.35265,2.235525,14.07005,44.1805375,7.676626351,9.530270426,1.4134875,Ffar2_E01_CF.xlsx,Ffar2
Fndc4_E01_M_total mean,,16.54666667,53.46666667,5.3131,181.35,142.0017667,145.3102,751.441,1.884383333,0.312233333,2.481516667,13.66158333,49.43345,7.248385313,8.702842973,1.3931,Fndc4_E01_CF.xlsx,Fndc4
Folh1_E01_M_total mean,,17.358,56.08,5.09908,189.32,119.46596,153.19316,751.8652,2.07198,0.3618,2.32466,14.77832,45.64864,7.126929824,8.639515246,1.40316,Folh1_E01_CF.xlsx,Folh1
Foxred2_E01_M_total mean,,20.36142857,60.31428571,5.184285714,184.4,127.9158714,173.6626286,775.2581429,2.047328571,0.4245,2.038257143,16.03765714,42.002,7.763742287,9.839242947,1.557828571,Foxred2_E01_CF.xlsx,Foxred2
Ghsr_E01_M_total mean,,11.46104542,47.52857143,4.774771429,207.6571429,83.72454286,120.8485429,717.4327143,1.627271429,0.189757143,2.902671429,8.8698,56.9929,5.375087131,6.108022141,1.327042857,Ghsr_E01_CF.xlsx,Ghsr
Gimap8_E01_M_total mean,,17.46875,58.7625,5.21875,182.9875,120.9582625,158.1276125,777.31375,1.9919125,0.3478,2.4937375,14.1526875,45.50355,7.106750387,8.625462069,1.3642125,Gimap8_E01_CF.xlsx,Gimap8
Gipc3_E01_M_total mean,,16.85479278,53.7625,5.2624875,185.575,121.4429125,154.6651625,730.396625,1.6949375,0.2896375,2.5512,11.805825,49.8230125,6.894301204,8.582298372,1.418775,Gipc3_E01_CF.xlsx,Gipc3
Gjd4_E01_M_total mean,,17.30125,53.7625,5.33475,180.525,138.0841875,153.7082,754.9295,2.0185625,0.3539875,2.3638875,15.1667125,48.75705,7.472762286,9.090674795,1.4127,Gjd4_E01_CF.xlsx,Gjd4
Glycam1_E01_M_total mean,,15.025,53.3875,5.15325,188.55,108.7833875,140.218025,688.628625,1.907775,0.2860625,2.7592375,12.3861,50.828525,6.511527926,7.734325633,1.33125,Glycam1_E01_CF.xlsx,Glycam1
Gm94_E01_M_total mean,,19.90666667,59.2,5.26855,180.7,128.78785,168.9615333,774.9181667,2.0024,0.3985,2.1552,15.4347,42.34161667,7.706840525,9.652820534,1.532766667,Gm94_E01_CF.xlsx,Gm94
Gpnmb_M_total mean,,15.54299783,57.55,4.932225,198.075,81.80345,143.5795625,669.18925,1.778875,0.2795875,2.648675,10.993775,47.8105375,6.140714371,7.3912266,1.4644125,Gpnmb_E01_CF.xlsx,Gpnmb
Gpr142_E01_M_total mean,,19.70571429,58.97142857,5.316757143,179.5714286,141.8583143,169.5365429,752.7981429,2.038185714,0.405057143,2.172871429,15.77215714,45.2823,7.724857502,9.728848161,1.326885714,Gpr142_E01_CF.xlsx,Gpr142
Gpr183_E01_M_total mean,,15.48125,51.85,5.258,185.1125,123.6268125,141.40695,734.468125,1.779,0.27585,2.5978625,12.2515,50.6782875,6.8783129,8.165151567,1.3718375,Gpr183_E01_CF.xlsx,Gpr183
Gpr19_E01_M_total mean,,21.92625,58.4875,5.6199125,168.575,149.1900625,179.84185,760.653875,1.867175,0.4117625,1.994125,15.773,43.369,8.409187798,10.92079178,1.5751125,Gpr19_E01_CF.xlsx,Gpr19
Gramd1c_E01_M_total mean,,19.6675,57.5625,5.4759375,172.9,141.8269,168.8629375,760.358,2.0550375,0.4045375,2.249725,16.1636875,45.2606,7.865781257,9.857253396,1.488375,Gramd1c_E01_CF.xlsx,Gramd1c
Hc_E01_M_total mean,,18.7575,60.575,5.085125,187.5125,115.764975,165.183,767.1525,1.832275,0.3444,2.262525,13.2525375,43.7992625,7.231016748,8.953554388,1.3927375,Hc_E01_CF.xlsx,Hc
Hdac10_M_total mean,,18.02241165,61.5375,4.769925,204.2875,97.15215,156.4872875,708.937125,1.9513875,0.352675,2.2706625,13.2010875,41.40255,6.742506269,8.259066307,1.564075,Hdac10_E01_CF.xlsx,Hdac10
Hemgn_E01_M_total mean,,21.81,63.4625,5.3082,179.575,130.297225,183.5826625,773.38125,2.103375,0.4663875,2.0235,16.7916875,40.8120375,7.912454189,10.2642251,1.459775,Hemgn_E01_CF.xlsx,Hemgn
Heyl_E01_M_total mean,,14.98875,52.775,5.193325,188.55,120.87375,137.27465,729.43975,1.7068,0.2568875,2.6851375,11.4802625,51.109425,6.692583291,7.91327219,1.362525,Heyl_E01_CF.xlsx,Heyl
Hfe2_E01_M_total mean,,12.08705784,52.46,4.65916,212.08,82.53506,127.58154,762.4024,1.78126,0.22206,3.0184,9.79646,52.9153,5.368641416,6.161910527,1.33772,Hfe2_E01_CF.xlsx,Hfe2
Hsd17b11_E01_M_total mean,,20.69375,60.5,5.12715,187.2,114.9757125,175.9183375,752.032875,2.1178625,0.4482875,1.957275,16.3639375,41.2608625,7.636489572,9.720065975,1.65555,Hsd17b11_E01_CF.xlsx,Hsd17b11
Hsf2_E01_M_total mean,,15.785,57,4.9259125,198.5125,91.0446875,144.3822125,755.24275,1.6928,0.26725,2.5390625,10.6696375,47.540525,6.277208591,7.572253035,1.499075,Hsf2_E01_CF.xlsx,Hsf2
Hsf4_E01_M_total mean,,17.14444444,53.85555556,5.410566667,177.9222222,127.3740556,148.9466778,667.3534444,2.090466667,0.364166667,2.436533333,15.43375556,49.7054,7.315139731,8.967496565,1.412611111,Hsf4_E01_CF.xlsx,Hsf4
Hspb1_E01_E01_M_total mean,,19.93375,61.825,5.1311125,187.8625,121.595925,172.9952625,772.7375,1.8812,0.378225,2.15995,14.1559875,41.4998125,7.498842034,9.391073502,1.5238125,Hspb1_E01_CF.xlsx,Hspb1
Hspb2_E01_M_total mean,,15.41482644,56.075,4.7555,205.625,99.7463625,145.2174,752.223875,1.8353125,0.2819,2.498375,11.5755125,46.533125,6.330476821,7.527326964,1.3962,Hspb2_E01_CF.xlsx,Hspb2
Hspb3_E01_M_total mean,,10.10775934,46.65,4.58065,218.9375,74.8843,115.2907125,736.390375,1.672425,0.1730375,3.107475,8.3966,59.8822625,4.921566861,5.533805744,1.2907375,Hspb3_E01_CF.xlsx,Hspb3
Htr1d_E01_M_total mean,,12.25714286,54.52857143,4.286442857,233.1,63.6105,120.2420286,757.0434286,1.580871429,0.202385714,2.8237,8.096085714,48.7023,4.926206895,5.712498808,1.489928571,Htr1d_E01_CF.xlsx,Htr1d
Htr1f_E01_E01_M_total mean,,20.12125,57.8875,5.46645,173.8125,150.6276375,171.9165125,740.87075,1.9312625,0.3869125,2.1833625,15.481475,44.319125,8.032813124,10.09369349,1.4673875,Htr1f_E01_CF.xlsx,Htr1f
Htr3b_E01_M_total mean,,12.41544003,52,4.5841125,215.7625,77.8815875,130.24215,742.488375,1.8278625,0.2319,2.7635625,10.137,51.7584875,5.468818388,6.273336331,1.3004625,Htr3b_E01_CF.xlsx,Htr3b
Hyal3_E01_M_total mean,,20.21875,61.7125,5.15855,185.275,127.531725,175.109275,766.273875,1.956275,0.397275,2.1061875,15.071425,41.4410375,7.68411217,9.652037193,1.4582125,Hyal3_E01_CF.xlsx,Hyal3
Ifnk_E01_M_total mean,,20.30125,61.9375,5.2224625,181.8,133.25625,176.536,781.446,2.0032375,0.4072125,2.2153125,15.437075,42.06695,7.704731078,9.693872015,1.429,Ifnk_E01_CF.xlsx,Ifnk
Igfl3_E01_M_total mean,,17.6425,54.35,5.3369375,180.6625,136.6484875,153.5776875,745.22925,1.9481125,0.3500875,2.3448875,14.5082375,48.80685,7.396180598,9.066082546,1.4277375,Igfl3_E01_CF.xlsx,Igfl3
II12rb2_E01_M_total mean,,12.42822519,50.5125,4.7096125,211.45,91.2580875,126.9134,741.827875,1.70605,0.212775,2.850175,9.64455,52.8056125,5.627927903,6.476135239,1.3178375,II12rb2_E01_CF.xlsx,II12rb2
II24_E01_M_total mean,,21.48441324,62.5875,5.286775,177.7625,130.5645625,189.315725,771.450125,1.837075,0.3978125,2.0680375,14.5967875,40.2026625,7.929296242,10.12846869,1.5346375,Il24_E01_CF.xlsx,Il24
Il6st_E01_M_total mean,,17.32033279,54.75,5.17875,185.025,120.7202,159.8762375,732.797625,2.034625,0.3580875,2.33795,14.8275125,47.2772625,7.213819864,8.813933627,1.4501875,Il6st_E01_CF.xlsx,Il6st
Infl3_E01_M_total mean,,15.95166667,54.25,5.291766667,183.6166667,119.6716,146.5977167,734.8885,1.812583333,0.289316667,2.680383333,12.52166667,49.11068333,6.905522948,8.232602399,1.323466667,Infl3_E01_CF.xlsx,Infl3
Ipp_E01_M_total mean,,21.05625,60.7125,5.3505875,178.325,130.0731125,178.4586375,767.300375,1.9421,0.4119,2.150775,15.2762875,41.503575,7.808834749,10.01189722,1.47605,Ipp_E01_CF.xlsx,Ipp
Iqgap2_E01_M_total mean,,17.11875,59.5375,4.9589375,196.8375,95.670625,151.9943875,764.30775,1.92675,0.338775,2.4673875,12.8272125,45.3217,6.559523365,8.040863748,1.448175,Iqgap2_E01_CF.xlsx,Iqgap2
Irf8_E01_M_total mean,,5.255,54.3875,2.5728625,410.5625,24.8724375,58.421325,770.98025,2.0576875,0.1089,3.27265,4.5304,49.4453625,2.187684528,2.333302692,1.31785,Irf8_E01_CF.xlsx,Irf8
Jam2_E01_M_total mean,,16.57857143,54.84285714,5.134214286,189.8142857,123.8801857,148.4188429,742.8158571,1.755871429,0.290971429,2.392028571,12.3244,47.48108571,7.026986375,8.450166696,1.368828571,Jam2_E01_CF.xlsx,Jam2
Jmjd8_E01_M_total mean,,19.34875,59.9375,5.1216,189.525,120.791575,167.3578875,769.022875,2.024625,0.3996,2.1735625,15.0982625,43.04955,7.369560118,9.257831604,1.495875,Jmjd8_E01_CF.xlsx,Jmjd8
Kcnh3_M_total mean,,14.18837611,54.4875,5.03735,193.0375,90.8869,135.9270625,638.561625,1.965725,0.278775,2.7825125,12.205625,49.9987625,6.208557181,7.253605912,1.3325,Kcnh3_E01_CF.xlsx,Kcnh3
Krt9_E01_M_total mean,,17.3825,55.9875,5.2638125,184.85,119.3220875,153.047025,743.272125,1.764825,0.3099375,2.4192,12.578075,47.138625,7.080505978,8.64418224,1.5096875,Krt9_E01_CF.xlsx,Krt9
Lcn2_E01_M_total mean,,19.5675,57.3875,5.4975625,173.2375,146.2378875,167.8886,761.401875,1.9321625,0.3763625,2.2289375,15.28255,45.6927875,7.915518269,9.922381388,1.4646375,Lcn2_E01_CF.xlsx,Lcn2
Lima1_E01_M_total mean,,16.09625,52.275,5.3808,178.9625,134.336575,146.748525,734.763875,1.7618125,0.286775,2.6064375,12.6366375,51.7066125,7.122820424,8.556683094,1.3475375,Lima1_E01_CF.xlsx,Lima1
