Sample_Name,Sample Number,BV/TV,Tb.Th,Tb.N,Tb.Sp,Conn.D,App.D,Tiss.D,TV,BV,SMI,BS,BS/BV,BS/TV,BS/MV,DA,exp_name,gene_symbol
Cbln3_E01_F_total mean,,7.383333333,52.81111111,3.8299,262.6666667,27.01864444,91.37848889,711.062,1.806511111,0.133488889,3.555733333,6.028322222,54.23771111,3.331453694,3.601775812,1.382133333,Cbln3_E01_CF.xlsx,Cbln3
CCdc120_E01_F_total mean,,9.14,55.675,4.0338125,246.8875,37.6836375,101.199675,714.8175,1.8163375,0.1667,3.4324625,7.200225,50.8563875,3.94922263,4.352175839,1.3897625,CCdc120_E01_CF.xlsx,Ccdc120
Cd33_E01_F_total mean,,7.756240199,49.6875,3.861125,260.4375,34.8250625,99.45825,763.33575,1.6751875,0.1309125,3.44805,6.029875,56.7067625,3.57680854,3.893280585,1.3384,Cd33_E01_CF.xlsx,Cd33
Cd84_E01_F_total mean,,8.8725,50.1625,4.258875,235.375,43.423925,101.7541125,762.193875,1.378725,0.1224375,3.4725,5.5811125,56.8161125,4.041304067,4.452812446,1.4116125,Cd84_E01_CF.xlsx,Cd84
Cdk15_E01_F_total mean,,7.835555556,49.73333333,3.913466667,255.7111111,37.50971111,91.97574444,770.7387778,1.623433333,0.128688889,3.397833333,6.0216,57.92845556,3.675917798,4.005760152,1.355944444,Cdk15_E01_CF.xlsx,Cdk15
Ceacam16_E01_F_total mean,,7.62,48.125,3.9793875,251,39.23565,93.646075,751.780375,1.5944625,0.1216625,3.474575,5.8661125,59.8174375,3.678694634,3.991478637,1.312475,Ceacam16_E01_CF.xlsx,Ceacam16
Cers5_E01_F_total mean,,7.47875,46.5,3.9375125,257.1,42.8386375,91.67125,732.0235,1.5574,0.1164375,3.27255,5.7568,61.7781875,3.704157419,4.011884063,1.34525,Cers5_E01_CF.xlsx,Cers5
Ces4a_E01_F_total mean,,10.1375,50.5625,4.29855,231.7125,57.268275,109.270575,753.929,1.5333875,0.156675,3.1800375,7.1165125,55.18045,4.618628346,5.16636852,1.4047875,Ces4a_E01_CF.xlsx,Ces4a
Cfb_E01_F_total mean,,6.57,46.15,3.9291875,256.2125,28.016775,84.9638625,752.3195,1.4629,0.0959125,3.53255,4.776875,63.836175,3.271932057,3.51295422,1.3359625,Cfb_E01_CF.xlsx,Cfb
Chek2_E01_F_total mean,,7.7225,48.05,4.058575,248.6,36.4744125,93.376375,755.729875,1.419,0.110175,3.4873125,5.2799625,60.559975,3.704581882,4.056527064,1.33725,Chek2_E01_CF.xlsx,Chek2
Cited4_F_total mean,,5.536987067,50.3,3.552175,284.4375,12.7152375,76.5222125,648.411625,1.58145,0.087575,3.7944,3.9647125,57.4183375,2.504898119,2.654659279,1.3428,Cited4_E01_CF.xlsx,Cited4
Cldn13_E01_E01_F_total mean,,7.6825,48.075,4.032825,246.7,42.7398375,95.3598875,771.467375,1.6116625,0.1237875,3.4020625,6.12125,61.1194875,3.802128073,4.121174425,1.3319,Cldn13_E01_CF.xlsx,Cldn13
Cml2_E01_F_total mean,,8.9075,54.1,3.93495,255.525,34.008775,97.0216125,702.761125,1.7309875,0.16255,3.4481875,6.7645625,52.000925,3.748764524,4.205846924,1.432275,Cml2_E01_CF.xlsx,Cml2
Col18a1_E01_F_total mean,,7.518523749,45.65,3.938675,254.1625,47.6048875,96.54305,732.02325,1.4547625,0.1096,3.3142125,5.4864875,62.20005,3.764726164,4.078511555,1.2934375,Col18a1_E01_CF.xlsx,Col18a1
Cpb1_E01_F_total mean,,9.9625,52.575,4.20325,239.35,54.3822125,109.0617875,772.598375,1.4401875,0.143325,3.3025375,6.339975,52.3730875,4.41000657,4.923216066,1.445075,Cpb1_E01_CF.xlsx,Cpb1
Cp_E01_F_total mean,,5.716081806,46.65,3.5599625,283.05,21.5822625,66.3778625,740.26325,1.67565,0.0957875,3.6436875,4.588875,62.4592625,2.735038267,2.91140905,1.286375,Cp_E01_CF.xlsx,Cp
Crygs_E01_F_total mean,,8.695,51.7875,3.9648625,251.3625,45.4283625,96.2037625,786.091625,1.761225,0.1531,3.4062375,7.0048375,54.8726625,3.974115888,4.365119512,1.3606375,Crygs_E01_CF.xlsx,Crygs
Crym_F_total mean,,7.539673641,54.2,3.744014286,268.2142857,24.87874286,95.91847143,678.6967143,1.596271429,0.1199,3.713414286,5.158628571,52.38998571,3.241808838,3.520729837,1.403814286,Crym_E01_CF.xlsx,Crym
Cyb5d2_E01_F_total mean,,8.70375,52.35,3.9109625,255.1,46.3527875,99.996775,774.32975,1.6820375,0.1472375,3.314325,6.74795,54.7493375,3.992338531,4.377323803,1.35855,Cyb5d2_E01_CF.xlsx,Cyb5d2
Cyp2c44_E01_F_total mean,,8.89375,51.1875,4.0138125,248.0375,48.384,100.379575,777.278875,1.7148,0.1523375,3.36805,7.0309,55.2589875,4.105579571,4.510135022,1.379,Cyp2c44_E01_CF.xlsx,Cyp2c44
Dennd2d_E01_F_total mean,,8.87,52.32857143,3.977728571,252.3714286,44.29452857,102.9123857,776.5107143,1.651428571,0.146671429,3.397542857,6.499428571,53.11938571,3.936487025,4.326694906,1.443585714,Dennd2d_E01_CF.xlsx,Dennd2d
Dixdc1_F_total mean,,6.798811687,51.475,3.7643625,267.6,22.1497875,87.466825,697.280125,1.701825,0.1156875,3.6647125,5.2069375,56.899475,3.064328235,3.298737322,1.4009625,Dixdc1_E01_CF.xlsx,Dixdc1
Dnaja4_E01_F_total mean,,10.1125,52.725,4.16365,239.1,56.9037125,108.4006,789.345125,1.748975,0.1783,3.20335,7.953775,53.1485125,4.520498381,5.036904624,1.3899125,Dnaja4_E01_CF.xlsx,Dnaja4
Dnajb3_F_total mean,,6.011679393,53.6375,3.428275,297.2,15.650175,80.0661875,672.5505,1.71925,0.103475,3.8540375,4.3772,51.9498625,2.543230735,2.710429563,1.401275,Dnajb3_E01_CF.xlsx,Dnajb3
Dnajb7_E01_F_total mean,,8.491428571,50.34285714,4.0143,252.7857143,49.87522857,94.1034,751.416,1.770914286,0.152957143,3.406985714,7.124385714,55.76074286,3.945081859,4.344207656,1.333457143,Dnajb7_E01_CF.xlsx,Dnajb7
Dnajc14_E01_F_total mean,,5.902445292,47.35,3.55465,284.0625,21.6621,87.2083625,756.12125,1.514025,0.0895,3.6172375,4.3158125,61.177525,2.845224726,3.027995109,1.239025,Dnajc14_E01_CF.xlsx,Dnajc14
Dnajc28_E01_F_total mean,,6.037142857,45.48571429,3.820657143,262.2714286,24.00852857,78.81198571,755.6315714,1.713042857,0.103614286,3.618285714,5.1706,64.60638571,3.01759893,3.219647643,1.254314286,Dnajc28_E01_CF.xlsx,Dnajc28
Dnajc30_E01_F_total mean,,10.44625,50,4.4202125,225.325,72.0978875,107.7655125,767.509375,1.7492375,0.1845625,3.0892375,8.682325,57.006325,4.923026342,5.546961459,1.3496625,Dnajc30_E01_CF.xlsx,Dnajc30
Dnajc5g_E01_F_total mean,,5.376745703,50.7875,3.5105125,288.3125,11.7213125,78.667725,707.807875,1.6512875,0.08935,3.995175,3.9976,59.8219875,2.410820629,2.559550668,1.3141,Dnajc5g_E01_CF.xlsx,Dnajc5g
Dntt_E01_F_total mean,,6.96625,47.975,3.8410125,260.35,30.855675,86.677675,793.512375,1.698975,0.1185375,3.492,5.7619375,59.9167375,3.383307704,3.63877472,1.36045,Dntt_E01_CF.xlsx,Dntt
Efna4_E01_F_total mean,,10,49.5,4.316828571,232.3285714,66.35195714,103.0218,747.638,1.623014286,0.161628571,3.172071429,7.480357143,55.0447,4.626470036,5.150129089,1.379685714,Efna4_E01_CF.xlsx,Efna4
Eif1b_01_F_total mean,,9.43625,49.4625,4.090025,243.975,51.847475,100.0055125,770.12775,1.58905,0.1504875,3.1013125,6.925725,55.4418,4.349892994,4.810803001,1.3979875,Eif1b_E01_CF.xlsx,Eif1b
Elk1_E01_F_total mean,,7.2975,50.7375,3.7968125,265.575,29.2903375,90.8186875,783.8905,1.501425,0.1093,3.55615,5.1066625,57.7253125,3.409324196,3.684974048,1.3606625,Elk1_E01_CF.xlsx,Elk1
Epb4_1L4a_E01_F_total mean,,6.657887394,48.74285714,3.736357143,268.2857143,32.60015714,91.93172857,784.5341429,1.6563,0.111614286,3.5771,5.412971429,60.61252857,3.231387577,3.476894563,1.288171429,Epb4_1L4a_E01_CF.xlsx,Epb41l4a
Epgn_E01_F_total mean,,9.6925,53.125,4.06405,244.4875,51.7686,104.4684,772.946625,1.76,0.1727125,3.2838,7.6452625,52.8679125,4.306574774,4.778519147,1.4076875,Epgn_E01_CF.xlsx,Epgn
Epha10_E01_E01_F_total mean,,9.02875,50.5625,4.0918125,245.8875,48.108975,104.677175,768.13575,1.4876125,0.13545,3.372525,6.1677,55.7915875,4.116344263,4.551165449,1.406375,Epha10_E01_CF.xlsx,Epha10
Ermp1_E01_F_total mean,,7.77625,45.3,4.0959,244.1125,51.8393625,92.114925,713.780375,1.4917875,0.1161625,3.2144625,5.928925,62.860725,3.965198422,4.303504808,1.2615,Ermp1_E01_CF.xlsx,Ermp1
Espnl_E01_F_total mean,,6.661428571,49.95714286,3.766114286,266.9428571,24.55321429,86.0799,772.9912857,1.5977,0.107442857,3.806285714,4.952171429,58.63405714,3.071357945,3.307312869,1.319471429,Espnl_E01_CF.xlsx,Espnl
Fam161a_E01_F_total mean,,6.17375,46.1375,3.7412125,270.4375,25.518425,80.2138625,741.30575,1.504575,0.092225,3.6452,4.5183875,62.3270875,3.031725059,3.238471654,1.3259375,Fam161a_E01_CF.xlsx,Fam161a
Fam186b_E01_F_total mean,,12.5025,56.575,4.4042125,224.825,71.276775,124.320925,777.017875,1.7703625,0.220075,2.9797375,9.25175,48.7964125,5.253416275,6.037917119,1.4471375,Fam186b_E01_CF.xlsx,Fam186b
Fam217b_E01_F_total mean,,8.4275,50.05,3.8039125,267.55,45.659375,93.88965,758.84425,1.6761875,0.1429625,3.2892375,6.5267625,56.0555625,3.853422562,4.231566261,1.3643875,Fam217b_E01_CF.xlsx,Fam217b
Far2_E01_F_total mean,,7.875,46.6375,4.0655,247.875,43.1662375,93.4198625,735.1465,1.5259875,0.1194875,3.366975,5.8010125,60.7917875,3.820410436,4.169016996,1.3685375,Far2_E01_CF.xlsx,Far2
Ffar2_E01_F_total mean,,8.51125,52.8125,3.8836875,257.775,37.32255,98.03935,781.793875,1.552575,0.1329375,3.4304,5.85435,52.62305,3.745346534,4.10183774,1.3968875,Ffar2_E01_CF.xlsx,Ffar2
Fndc4_E01_F_total mean,,9.9675,51.575,4.2515,235.1625,59.0901125,102.6936625,762.4635,1.685725,0.1691875,3.23485,7.68115,54.554725,4.529841658,5.048880631,1.3707625,Fndc4_E01_CF.xlsx,Fndc4
Folh1_E01_F_total mean,,8.778,48.56,4.12458,243.42,48.08368,97.16768,768.3042,1.7568,0.15516,3.272,7.3047,56.75984,4.133606702,4.542443783,1.35584,Folh1_E01_CF.xlsx,Folh1
Foxred2_E01_F_total mean,,7.66875,50.8,3.8543375,259.8,33.6002,90.4098125,792.320375,1.7254125,0.1324125,3.53605,6.1245,56.21875,3.54771559,3.847017977,1.3846,Foxred2_E01_CF.xlsx,Foxred2
Ghsr_E01_F_total mean,,8.151779903,48.95,4.0308875,248.575,44.4610875,102.7458625,756.860625,1.5279875,0.126425,3.39935,5.9641125,59.5644625,3.857654137,4.226117269,1.3129125,Ghsr_E01_CF.xlsx,Ghsr
Gimap8_E01_F_total mean,,8.55,50.4125,3.9514375,252.05,45.8362,98.42215,792.494375,1.7123,0.1454,3.2884,6.7695625,56.56155,3.980880087,4.369833464,1.3719125,Gimap8_E01_CF.xlsx,Gimap8
Gipc3_E01_F_total mean,,7.305779665,48.7375,3.8391,262.55,34.227475,93.6460625,746.273375,1.4447375,0.1055875,3.4366375,4.871775,57.2832,3.373316988,3.640701274,1.401675,Gipc3_E01_CF.xlsx,Gipc3
Gjd4_E01_F_total mean,,7.5,52.23333333,3.7531,267.9666667,30.855,88.1015,771.195,1.7331,0.129966667,3.656766667,5.745033333,53.3751,3.312571629,3.581520961,1.3515,Gjd4_E01_CF.xlsx,Gjd4
Glycam1_E01_F_total mean,,5.79375,51.725,3.4549375,291.5625,12.7479375,80.761075,732.2595,1.7054125,0.0987125,3.827925,4.420675,55.881525,2.596908722,2.758077087,1.3926375,Glycam1_E01_CF.xlsx,Glycam1
Gm94_E01_F_total mean,,8.4475,49.5,4.0358875,247.375,46.2431875,94.750925,791.955125,1.664275,0.1408875,3.326475,6.6348375,56.7995,3.979650182,4.357982734,1.4032625,Gm94_E01_CF.xlsx,Gm94
Gpnmb_F_total mean,,5.522350597,47.3375,3.7233875,271.1625,13.2411375,81.325675,665.532,1.4583,0.0803625,3.8238375,3.80195,61.9402,2.614729558,2.777857242,1.4109375,Gpnmb_E01_CF.xlsx,Gpnmb
Gpr142_E01_F_total mean,,9.94,54.93333333,4.084266667,243.2666667,43.36286667,108.5630167,787.7821667,1.7078,0.170033333,3.36375,7.244133333,51.22365,4.234482879,4.717085184,1.375283333,Gpr142_E01_CF.xlsx,Gpr142
Gpr183_E01_F_total mean,,9.47875,51.4625,4.1535875,238.975,51.9372375,105.364475,771.667625,1.5393375,0.14485,3.2519875,6.6822375,54.8239625,4.344838112,4.805388956,1.3965375,Gpr183_E01_CF.xlsx,Gpr183
Gpr19_E01_F_total mean,,8.48875,49.925,3.950875,254.225,45.471475,92.4281125,769.5275,1.58335,0.1349875,3.4275375,6.1157875,55.7866125,3.850872946,4.228113866,1.35195,Gpr19_E01_CF.xlsx,Gpr19
Gramd1c_E01_F_total mean,,10.01,51.7125,4.1916125,236.3125,59.0539375,105.37315,771.3805,1.787925,0.1792125,3.2137125,8.112025,53.6149,4.537613829,5.049886413,1.3998,Gramd1c_E01_CF.xlsx,Gramd1c
Hc_E01_F_total mean,,8.545,52.325,4.045875,244.3,38.2516375,99.0833125,769.397,1.5706,0.1353375,3.4271375,6.1582375,55.82035,3.897478427,4.275309691,1.3560875,Hc_E01_CF.xlsx,Hc
Hdac10_F_total mean,,9.025308691,52.2875,4.0252875,247.5625,38.1739,105.0216,707.0955,1.672225,0.1523125,3.348625,6.7508875,54.1745375,4.007956282,4.43117672,1.4641625,Hdac10_E01_CF.xlsx,Hdac10
Hemgn_E01_F_total mean,,7.60625,51.3875,3.7011125,270.8375,35.378175,91.549475,794.773625,1.7392125,0.1326125,3.4766875,6.0997125,56.16025,3.496535526,3.788313416,1.328425,Hemgn_E01_CF.xlsx,Hemgn
Heyl_E01_F_total mean,,7.55375,48.1625,4.1202875,243.9625,31.9605375,91.7669375,748.9095,1.4930375,0.1133,3.5778125,5.443075,60.4054125,3.631323935,3.931827106,1.3380375,Heyl_E01_CF.xlsx,Heyl
Hfe2_E01_F_total mean,,6.172381663,47.85,3.6413625,275.625,23.7417125,87.5737375,765.743,1.64545,0.102425,3.6543375,4.8898125,59.9975875,2.9505068,3.150007821,1.3129375,Hfe2_E01_CF.xlsx,Hfe2
Hsd17b11_E01_F_total mean,,10.43875,50.4125,4.3213625,229.3875,61.5787,112.689525,762.19375,1.4193375,0.148,3.0712125,6.8178125,55.589275,4.806538628,5.403440394,1.4294625,Hsd17b11_E01_CF.xlsx,Hsd17b11
Hsf2_E01_F_total mean,,7.50875,49.5,3.91495,255.9875,31.482125,89.5311625,769.945125,1.4837,0.1124125,3.533475,5.269825,58.4910625,3.522700361,3.817814169,1.3747375,Hsf2_E01_CF.xlsx,Hsf2
Hsf4_E01_F_total mean,,7.19125,53.75,3.6079875,279.125,21.5524125,87.7013375,717.215,1.8360375,0.132825,3.6030125,5.8055625,53.289575,3.148100622,3.397054038,1.3773,Hsf4_E01_CF.xlsx,Hsf4
Hspb1_E01_E01_F_total mean,,8.08,51.375,3.907875,255.9125,35.7816,96.4821375,771.249875,1.4814875,0.119575,3.5086875,5.3677625,55.428475,3.626462692,3.958494615,1.3719625,Hspb1_E01_CF.xlsx,Hspb1
Hspb2_E01_F_total mean,,7.365300469,48.7125,3.99375,250.1,33.27865,98.51785,759.531625,1.5082875,0.1111625,3.5681625,5.293225,58.7101,3.506649542,3.790051935,1.410075,Hspb2_E01_CF.xlsx,Hspb2
Hspb3_E01_F_total mean,,6.59950345,47.01428571,3.6951,272.8,31.7194,92.06522857,748.9901429,1.541414286,0.1022,3.455257143,4.915814286,61.21397143,3.179387688,3.423371222,1.307785714,Hspb3_E01_CF.xlsx,Hspb3
Htr1d_E01_F_total mean,,4.91625,43.8875,3.563125,283.5625,12.186325,72.2537125,749.29225,1.3821,0.0681875,3.846525,3.341925,64.8463375,2.408855624,2.535161271,1.2864625,Htr1d_E01_CF.xlsx,Htr1d
Htr1f_E01_E01_F_total mean,,8.31125,50.1375,3.927,255.2,39.03375,97.065025,759.9145,1.6726625,0.1389875,3.383975,6.5335125,57.156825,3.907042608,4.268932309,1.3597375,Htr1f_E01_CF.xlsx,Htr1f
Htr3b_E01_F_total mean,,6.312336442,47.2625,3.6487125,280.375,26.073525,92.6134125,760.931875,1.62125,0.1025625,3.503525,4.8920125,60.023825,3.011852502,3.229613718,1.3437625,Htr3b_E01_CF.xlsx,Htr3b
Hyal3_E01_F_total mean,,9.66625,51.875,4.1372625,242.45,51.773525,107.1391875,756.83475,1.6480875,0.1593875,3.260475,7.1150375,53.41975,4.30881358,4.784863728,1.4094875,Hyal3_E01_CF.xlsx,Hyal3
Ifnk_E01_F_total mean,,7.644285714,51.01428571,3.7555,269.5428571,31.12052857,87.68062857,778.0321429,1.736,0.1328,3.437742857,6.019442857,54.9476,3.465546717,3.754692105,1.374885714,Ifnk_E01_CF.xlsx,Ifnk
Igfl3_E01_F_total mean,,9.231428571,50.25714286,4.290842857,232.9285714,50.74575714,101.4110857,775.8147143,1.653885714,0.153414286,3.353457143,7.054485714,56.39737143,4.254084226,4.708151621,1.358785714,Igfl3_E01_CF.xlsx,Igfl3
II12rb2_E01_F_total mean,,6.085046082,44.5625,3.8011625,264.375,25.8018,90.4446125,757.217625,1.503725,0.091575,3.5817,4.6316625,65.063325,3.073895119,3.276322295,1.27635,II12rb2_E01_CF.xlsx,II12rb2
II24_E01_F_total mean,,8.158500046,49.85,4.024575,249.3875,39.873675,102.571875,768.153,1.489,0.121875,3.498425,5.69965,57.695625,3.817337167,4.180503903,1.36995,Il24_E01_CF.xlsx,Il24
Il6st_E01_F_total mean,,7.253684476,51.7375,3.68595,273.1,28.618475,98.883225,765.577875,1.7159625,0.1252875,3.654025,5.610575,55.142,3.253169497,3.514302601,1.3140375,Il6st_E01_CF.xlsx,Il6st
Infl3_E01_F_total mean,,8.325,52.2375,3.9253625,253.6625,36.5813,96.708325,780.69775,1.6954125,0.142025,3.465875,6.3954875,54.956675,3.75729529,4.109910339,1.3884625,Infl3_E01_CF.xlsx,Infl3
Ipp_E01_F_total mean,,7.82875,51.225,3.8690375,261.1125,35.3454,91.262375,766.273875,1.6683875,0.1308875,3.5088125,5.9492625,55.2374125,3.560922629,3.87188007,1.395225,Ipp_E01_CF.xlsx,Ipp
Iqgap2_E01_F_total mean,,6.89375,52.1625,3.696625,272.1125,24.0742625,84.1895625,752.537125,1.63915,0.1140625,3.78565,5.0417625,54.5314125,3.046013783,3.281345284,1.36505,Iqgap2_E01_CF.xlsx,Iqgap2
Irf8_E01_F_total mean,,4.16125,60.5375,2.341825,445.4375,12.6241875,56.968475,800.53275,1.81225,0.0757,3.5174125,2.8629625,44.1093625,1.574738209,1.651321617,1.5579375,Irf8_E01_CF.xlsx,Irf8
Jam2_E01_F_total mean,,8.352,48.3,3.96832,252.18,50.48458,97.29296,786.4134,1.60512,0.13388,3.26196,6.3492,57.78678,3.957260284,4.321490936,1.3525,Jam2_E01_CF.xlsx,Jam2
Jmjd8_E01_F_total mean,,7.085,51.975,3.661475,276.1625,29.3984125,87.095275,784.1515,1.587075,0.113825,3.6416875,5.0605625,54.458075,3.14801259,3.405285067,1.3607875,Jmjd8_E01_CF.xlsx,Jmjd8
Kcnh3_F_total mean,,6.292208657,54.2875,3.539225,286.075,16.45215,82.958675,672.237875,1.6592,0.1036,3.8764875,4.34845,51.7111125,2.642798242,2.83536173,1.439725,Kcnh3_E01_CF.xlsx,Kcnh3
Krt9_E01_F_total mean,,7.0575,48.55,3.817225,264.3375,31.875825,87.1387625,764.534,1.6059125,0.1139875,3.563025,5.382875,59.6719,3.335428339,3.60313429,1.33235,Krt9_E01_CF.xlsx,Krt9
Lcn2_E01_F_total mean,,9.245,54.4,3.935475,251.875,48.0402875,102.824175,802.464375,1.6916375,0.1558375,3.3566,6.9366875,52.5264875,4.11501593,4.544124016,1.41215,Lcn2_E01_CF.xlsx,Lcn2
Lima1_E01_F_total mean,,8.10375,49.975,3.9578875,252,38.5431625,97.8131875,760.906375,1.5129,0.1225875,3.4384375,5.7086,57.2896375,3.775931236,4.116010207,1.3490125,Lima1_E01_CF.xlsx,Lima1
